,A,E,F,H,I,K,L,M,N,T,V,W,X,Y,Z
MP1_0026,0,6,1,28,43,3,0,0,0,0,0,0,0,4,0
MP1_0027,26,3,4,30,24,8,0,0,0,63,34,0,0,4,0
MP1_0028,3,1,3,2,0,5,0,0,0,0,0,0,0,0,0
MP1_0029,10,3,16,0,0,4,0,4,0,47,0,0,7,4,0
MP1_0030,1,3,1,3,0,14,0,22,0,0,0,0,7,4,0
MP1_0031,13,5,12,43,0,13,0,26,0,7,0,7,0,72,0
MP1_0032,0,1,18,46,0,6,0,5,0,35,34,0,39,4,0
MP1_0033,4,18,47,34,0,5,0,57,0,51,80,7,0,22,0
MP1_0034,21,0,3,0,0,2,0,4,0,0,0,5,7,4,0
MP1_0035,20,0,0,41,24,15,0,4,0,13,0,0,57,0,0
MP1_0036,0,0,0,36,0,9,0,4,0,0,0,0,7,4,0
MP1_0037,25,4,6,70,67,19,0,27,0,12,0,7,20,72,0
MP1_0038,19,1,15,20,0,10,0,26,0,0,0,7,0,72,0
MP1_0039,21,3,23,10,24,18,0,31,0,15,0,7,57,27,0
MP1_0040,11,6,65,40,80,14,0,57,0,65,0,7,0,73,0
MP1_0041,27,28,25,56,24,21,0,30,0,13,0,13,7,4,0
MP1_0042,30,36,67,38,0,17,0,57,0,47,0,7,0,27,0
MP1_0043,2,0,0,18,0,12,0,1,0,0,0,0,20,4,0
MP1_0044,9,4,1,34,0,7,0,30,0,0,0,7,7,22,0
MP1_0045,14,2,18,30,24,9,0,1,0,14,0,0,20,4,0
MP1_0046,5,34,62,31,0,47,0,3,0,51,0,0,0,12,0
MP1_0047,0,4,44,24,0,6,0,4,0,50,0,0,20,4,0
MP1_0048,13,2,3,41,0,7,0,27,0,48,34,7,20,80,0
MP1_0049,5,0,0,9,0,8,0,5,0,0,0,0,57,4,0
NP1_0000,31,40,35,33,80,50,80,0,80,80,80,21,39,44,80
NP1_0001,3,28,30,22,24,6,80,0,49,47,0,0,20,0,0
NP1_0002,14,34,35,25,80,7,80,0,80,80,80,6,80,5,80
NP1_0003,14,2,0,24,80,6,80,0,0,15,0,3,15,11,0
NP1_0004,1,4,19,24,0,4,0,0,0,50,0,0,20,0,0
NP1_0005,6,29,28,24,67,6,80,0,49,68,80,0,20,0,0
NP1_0006,1,2,0,19,0,5,80,0,0,0,34,0,20,0,0
NP1_0007,2,28,28,22,0,10,80,0,49,47,0,0,20,0,0
NP1_0008,8,4,35,23,80,12,0,0,0,78,80,0,57,0,0
NP1_0009,12,10,16,24,80,6,80,0,49,67,0,0,20,0,0
NP1_0010,17,17,21,22,80,8,80,0,0,27,80,0,20,0,0
NP1_0011,12,0,0,24,80,6,0,0,0,15,34,0,20,0,0
NP1_0012,6,0,0,24,0,7,0,0,0,1,34,0,20,11,0
NP1_0013,1,4,27,20,0,4,0,2,0,47,0,0,0,4,0
NP1_0014,17,24,28,24,0,15,80,0,0,45,0,0,20,0,0
NP1_0015,9,29,22,25,80,4,80,0,49,69,34,0,20,0,0
NP1_0016,3,2,0,20,0,12,80,0,0,0,34,0,11,0,0
NP1_0017,21,38,35,25,80,36,80,0,80,78,80,0,57,26,80
NP1_0018,21,2,1,36,80,20,80,0,0,51,34,0,20,0,0
NP1_0019,6,4,17,18,0,13,0,0,0,46,0,0,57,0,0
NP1_0020,27,34,35,25,80,15,80,0,80,78,80,0,80,0,80
NP1_0021,8,4,35,24,80,7,0,0,0,80,80,0,57,0,0
NP1_0022,10,2,0,25,80,6,80,0,0,15,34,0,20,0,0
NP1_0023,4,5,17,13,80,7,0,0,80,80,80,0,48,0,80
NP1_0024,24,35,38,33,80,17,80,0,80,80,80,34,45,23,80
NP1_0025,18,29,16,24,80,6,80,0,49,68,80,0,20,0,0
NP1_0026,3,2,0,22,0,6,80,0,0,0,0,0,20,0,0
NP1_0027,18,2,0,25,80,14,80,0,0,27,34,0,15,11,0
NP1_0028,3,24,16,9,80,8,80,0,49,78,80,0,20,23,0
NP1_0029,43,29,31,33,80,19,80,0,49,79,34,7,20,36,0
NP1_0030,16,25,28,25,80,14,80,0,49,80,80,0,20,23,0
NP1_0031,10,4,35,25,80,6,0,0,0,80,80,0,57,11,0
NP1_0032,5,4,32,22,80,7,0,2,0,70,80,0,10,0,0
NP1_0033,14,25,28,25,80,6,80,0,49,69,34,0,20,0,0
NP1_0034,12,4,24,21,80,5,0,0,0,58,0,0,20,0,0
NP1_0035,22,39,28,30,80,17,80,0,80,80,80,18,80,44,80
NP1_0036,10,4,27,22,80,5,0,0,0,78,80,0,45,9,0
NP1_0037,18,25,19,7,80,48,80,0,0,80,80,0,21,5,0
NP1_0038,14,2,0,29,80,12,80,0,31,27,34,6,80,0,0
NP1_0039,2,2,0,19,13,42,80,0,31,0,34,0,57,0,0
NP1_0040,14,2,0,24,80,6,80,0,0,29,34,3,15,11,0
NP1_0041,21,2,0,29,80,12,80,0,31,27,34,4,80,0,0
NP1_0042,17,2,0,25,80,26,80,0,0,26,0,0,20,0,0
NP1_0043,12,25,28,26,80,6,80,0,49,55,0,0,20,0,0
NP1_0044,13,4,35,25,80,8,0,0,0,68,80,0,57,0,0
NP1_0045,11,29,17,24,80,10,80,0,49,79,80,0,20,0,0
NP1_0046,17,34,32,22,80,6,80,0,80,76,80,0,80,0,80
NP1_0047,14,33,35,22,24,7,80,0,80,47,0,4,72,0,39
NP1_0048,3,4,28,33,0,7,0,0,0,50,0,0,20,0,0
NP1_0049,2,23,20,19,0,3,80,0,49,47,0,0,20,0,0
TP1_0000,10,3,3,22,80,5,0,0,0,79,34,0,10,0,0
TP1_0001,4,1,19,17,80,3,0,0,0,64,0,0,0,0,0
TP1_0002,3,2,35,21,80,5,0,0,0,80,80,0,7,0,0
TP1_0003,4,3,13,22,80,8,0,0,0,79,34,0,11,0,0
TP1_0004,1,0,1,0,80,0,0,0,0,64,0,0,0,0,0
TP1_0005,9,0,0,22,80,11,0,0,0,62,0,0,0,0,0
TP1_0006,7,0,1,2,80,0,0,0,0,64,0,0,0,0,0
TP1_0007,15,2,16,18,80,3,0,0,0,68,34,0,0,5,0
TP1_0008,4,1,13,16,80,5,0,0,0,78,80,2,11,11,0
TP1_0009,8,4,26,29,80,7,0,0,0,80,80,0,0,7,0
TP1_0010,6,1,15,28,80,6,0,0,0,79,34,7,0,36,0
TP1_0011,15,28,24,34,80,8,0,0,0,79,34,7,0,36,0
TP1_0012,7,0,1,2,80,7,0,0,0,63,0,0,0,0,0
TP1_0013,3,0,1,9,80,0,0,0,0,66,0,0,0,36,0
TP1_0014,0,0,1,3,80,9,0,0,0,76,34,3,5,32,0
TP1_0015,7,0,1,17,80,0,0,0,0,63,0,0,0,0,0
TP1_0016,2,0,1,16,80,0,0,0,0,63,0,2,2,23,0
TP1_0017,8,0,1,17,80,7,0,0,0,64,34,0,7,6,0
TP1_0018,8,4,28,21,80,17,0,0,0,79,34,0,7,0,0
TP1_0019,17,0,1,23,80,10,0,0,0,75,34,2,0,23,0
TP1_0020,8,0,0,22,80,6,0,0,0,40,0,0,0,11,0
TP1_0021,6,0,1,21,80,3,0,0,0,61,0,0,0,0,0
TP1_0022,8,5,28,47,80,14,0,0,0,79,0,3,0,36,0
TP1_0023,3,0,1,8,80,0,0,0,0,62,0,0,0,23,0
TP1_0024,9,0,1,21,80,7,0,0,0,51,0,0,0,0,0
TP1_0025,1,1,13,16,80,0,0,0,0,64,0,0,0,0,0
TP1_0026,2,0,1,21,80,15,0,0,0,44,34,0,6,11,0
TP1_0027,0,0,1,21,80,5,0,0,0,63,34,0,6,0,0
TP1_0028,8,4,26,22,80,4,0,0,0,80,80,4,0,11,0
TP1_0029,9,0,1,18,80,7,0,0,0,64,34,0,7,11,0
TP1_0030,6,3,27,22,80,5,0,0,0,62,0,0,0,0,0
TP1_0031,8,0,0,21,80,4,0,0,0,60,0,0,0,11,0
TP1_0032,6,0,1,17,80,4,0,0,0,75,34,0,7,5,0
TP1_0033,9,0,1,21,80,8,0,0,0,75,34,0,4,5,0
TP1_0034,0,0,1,0,0,0,0,0,0,47,0,0,0,0,0
TP1_0035,3,0,9,10,80,4,0,0,0,78,80,0,20,11,0
TP1_0036,6,5,18,29,80,12,0,0,0,79,34,0,0,0,0
TP1_0037,0,0,0,4,80,0,0,0,0,14,0,0,0,0,0
TP1_0038,7,1,9,22,80,2,0,0,0,80,80,7,0,11,0
TP1_0039,3,0,9,9,80,4,0,0,0,79,34,0,11,11,0
TP1_0040,6,2,16,17,80,6,0,0,0,68,34,0,0,0,0
TP1_0041,3,0,1,5,80,12,0,0,0,79,34,0,20,36,0
TP1_0042,8,0,1,17,80,3,0,0,0,64,0,0,0,52,0
TP1_0043,8,0,1,23,80,5,0,0,0,63,34,0,7,13,0
TP1_0044,3,0,1,3,80,0,0,0,0,63,0,0,0,5,0
TP1_0045,8,4,28,29,80,10,0,0,0,79,34,4,7,36,0
TP1_0046,2,4,26,21,80,4,0,0,0,80,80,0,6,0,0
TP1_0047,5,1,9,6,56,6,0,0,0,80,80,0,0,23,0
TP1_0048,19,1,1,30,80,7,0,0,0,64,34,2,0,11,0
TP1_0049,2,0,13,14,80,4,0,0,0,78,80,0,11,0,0
VP1_0000,4,1,13,20,80,8,0,0,0,79,80,0,0,22,0
VP1_0001,2,6,22,30,80,12,0,0,0,77,80,7,7,23,0
VP1_0002,2,0,0,1,0,0,0,0,0,1,34,0,20,0,0
VP1_0003,8,4,26,21,80,4,0,0,0,80,80,0,10,0,0
VP1_0004,8,3,35,23,80,13,0,0,0,78,80,4,7,19,0
VP1_0005,12,0,1,15,80,17,0,0,0,69,34,0,0,0,0
VP1_0006,4,0,0,21,80,4,0,0,0,16,34,0,1,0,0
VP1_0007,0,0,1,0,0,0,0,0,0,47,0,0,0,0,0
VP1_0008,1,0,0,26,80,11,0,0,0,27,34,0,0,0,0
VP1_0009,2,3,23,25,80,6,0,0,0,72,80,0,7,36,0
VP1_0010,4,1,10,14,0,9,0,0,0,7,80,0,0,12,0
VP1_0011,8,0,0,29,80,7,0,0,0,27,34,7,0,11,0
VP1_0012,4,4,23,21,80,14,0,0,0,76,80,0,0,0,0
VP1_0013,8,4,26,29,80,14,0,0,0,78,80,2,0,11,0
VP1_0014,7,0,0,0,80,0,0,0,0,15,0,0,0,0,0
VP1_0015,6,1,13,22,80,10,0,0,0,80,80,0,11,0,0
VP1_0016,7,0,0,17,80,3,0,0,0,27,34,0,0,0,0
VP1_0017,0,4,26,21,0,7,0,0,0,51,80,0,0,0,0
VP1_0018,0,0,0,23,80,5,0,0,0,15,34,0,2,0,0
VP1_0019,8,4,35,21,80,10,0,0,0,80,80,4,7,23,0
VP1_0020,12,2,3,30,0,7,0,0,0,51,0,7,0,11,0
VP1_0021,2,0,5,12,80,0,0,0,0,80,80,2,10,45,0
VP1_0022,5,0,0,14,80,4,0,0,0,27,34,4,7,11,0
VP1_0023,6,4,29,21,80,8,0,0,0,80,80,0,6,0,0
VP1_0024,0,0,1,0,0,0,0,0,0,47,0,0,0,0,0
VP1_0025,0,3,31,5,0,4,0,0,0,28,80,0,7,0,0
VP1_0026,13,4,29,25,80,8,0,1,0,80,80,0,4,0,0
VP1_0027,1,0,1,3,80,4,0,0,0,78,80,0,11,23,0
VP1_0028,2,2,26,18,80,4,0,0,0,67,80,0,10,0,0
VP1_0029,0,0,1,3,0,0,0,0,0,64,80,3,5,23,0
VP1_0030,7,4,27,21,80,7,0,0,0,80,80,0,0,0,0
VP1_0031,1,2,5,17,80,1,0,0,0,78,80,0,0,0,0
VP1_0032,1,28,26,20,80,30,0,0,0,78,80,0,0,0,0
VP1_0033,0,4,35,21,80,16,0,0,0,80,80,0,0,4,0
VP1_0034,3,0,9,9,80,0,0,0,0,80,80,0,20,0,0
VP1_0035,7,0,0,15,80,2,0,0,0,27,34,0,11,0,0
VP1_0036,3,0,13,10,80,0,0,0,0,80,80,0,20,5,0
VP1_0037,7,0,0,21,80,7,0,0,0,27,34,0,7,0,0
VP1_0038,0,3,11,19,0,1,0,0,0,51,80,0,7,0,0
VP1_0039,7,0,13,20,80,10,0,0,0,78,80,0,11,0,0
VP1_0040,0,4,28,21,80,9,0,0,0,64,34,0,7,0,0
VP1_0041,12,1,0,30,80,8,0,0,0,27,34,7,20,11,0
VP1_0042,6,1,13,21,80,6,0,0,0,68,80,0,11,0,0
VP1_0043,6,0,0,21,80,5,0,0,0,27,34,0,0,0,0
VP1_0044,2,0,0,24,80,24,0,0,0,15,34,0,0,0,0
VP1_0045,3,0,0,12,80,0,0,0,0,27,34,0,20,0,0
VP1_0046,3,0,1,4,80,0,0,0,0,80,80,0,11,0,0
VP1_0047,3,0,9,10,80,0,0,0,0,80,80,0,20,5,0
VP1_0048,3,0,1,9,80,0,0,0,0,80,80,0,20,0,0
VP1_0049,6,4,29,21,80,14,0,0,0,78,80,0,4,0,0
WP1_0000,30,3,18,36,0,13,0,0,0,0,0,29,7,1,0
WP1_0001,47,5,36,33,80,9,0,0,0,80,80,42,7,11,0
WP1_0002,25,29,28,41,80,60,80,0,49,80,80,35,15,36,0
WP1_0003,33,1,0,33,80,7,0,0,0,27,34,30,7,11,0
WP1_0004,31,35,31,33,80,12,0,0,0,65,0,47,0,11,0
WP1_0005,4,4,5,21,0,14,0,0,0,50,0,47,0,11,0
WP1_0006,32,28,31,27,56,10,0,0,0,63,0,47,0,11,0
WP1_0007,14,4,0,33,80,7,80,0,31,27,34,67,20,11,0
WP1_0008,23,34,23,33,80,20,0,0,0,65,0,35,0,11,0
WP1_0009,55,1,0,33,80,11,0,0,0,27,34,60,20,11,0
WP1_0010,20,35,29,34,0,27,0,0,0,78,34,47,0,11,0
WP1_0011,5,0,0,27,80,17,0,0,0,12,0,29,0,16,0
WP1_0012,16,3,14,17,67,4,0,0,0,28,46,26,0,36,0
WP1_0013,20,17,28,32,80,9,0,0,0,77,34,47,0,11,0
WP1_0014,29,32,36,33,80,21,0,0,0,68,80,48,7,11,0
WP1_0015,14,4,15,35,80,6,0,0,0,15,0,35,0,23,0
WP1_0016,16,35,30,33,80,6,0,0,0,80,34,47,0,36,0
WP1_0017,27,1,0,30,80,12,0,0,0,27,0,30,7,11,0
WP1_0018,50,2,1,44,0,8,0,0,0,0,34,61,20,11,0
WP1_0019,13,4,35,33,67,27,0,0,0,80,80,3,7,0,0
WP1_0020,16,19,26,30,80,14,29,0,0,27,34,35,0,23,0
WP1_0021,50,5,25,34,80,12,0,0,0,69,0,41,0,11,0
WP1_0022,44,1,0,41,80,68,0,0,0,27,34,62,45,36,0
WP1_0023,4,1,0,25,80,10,0,0,0,15,0,7,0,11,0
WP1_0024,5,3,0,32,80,24,0,0,0,15,0,35,0,23,0
WP1_0025,53,2,1,32,80,17,0,0,0,27,34,30,7,11,0
WP1_0026,28,5,1,53,0,7,0,0,0,1,0,35,5,11,0
WP1_0027,14,1,0,33,80,8,0,0,0,27,34,29,20,11,0
WP1_0028,14,0,1,27,0,4,0,0,0,0,0,29,0,23,0
WP1_0029,30,1,4,34,43,9,0,30,0,0,34,30,7,80,0
WP1_0030,63,1,2,47,80,20,0,4,0,27,34,62,7,16,0
WP1_0031,7,8,0,51,0,64,0,0,0,0,0,35,0,36,0
WP1_0032,12,4,0,30,0,11,80,0,0,0,0,67,20,11,0
WP1_0033,25,4,7,32,0,8,0,0,0,52,0,29,7,11,0
WP1_0034,22,0,0,0,0,3,0,0,0,0,34,27,7,11,0
WP1_0035,4,1,0,17,0,5,0,0,0,0,0,7,0,0,0
WP1_0036,35,4,16,54,0,20,0,0,0,1,0,35,0,80,0
WP1_0037,53,4,0,41,0,26,0,0,0,0,34,61,20,11,0
WP1_0038,25,5,29,34,80,14,0,0,0,66,0,41,0,16,0
WP1_0039,36,5,2,57,56,21,51,0,0,27,34,67,6,11,0
WP1_0040,32,5,29,25,80,6,0,0,0,77,34,30,7,11,0
WP1_0041,30,1,0,41,80,8,0,0,0,16,34,30,7,36,0
WP1_0042,20,5,36,32,0,24,0,0,0,52,80,42,40,11,0
WP1_0043,33,4,1,41,24,4,0,0,0,0,0,14,0,0,0
WP1_0044,19,3,0,26,13,18,0,0,0,0,0,32,0,11,0
WP1_0045,18,1,7,34,80,5,0,0,0,14,0,29,0,16,0
WP1_0046,10,1,0,26,80,3,0,0,0,14,0,14,0,11,0
WP1_0047,26,4,0,32,80,22,80,0,0,15,34,67,20,11,0
WP1_0048,41,1,0,29,0,20,0,0,0,12,0,24,0,11,0
WP1_0049,17,1,0,26,0,9,0,0,0,0,0,29,11,0,0
XP1_0000,3,0,1,0,0,0,0,0,0,47,0,0,57,0,0
XP1_0001,2,2,0,19,24,17,80,0,0,0,0,0,59,0,0
XP1_0002,0,0,0,1,0,2,0,0,0,0,0,0,36,0,0
XP1_0003,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
XP1_0004,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0
XP1_0005,0,0,0,3,0,0,0,0,0,50,0,0,59,0,0
XP1_0006,3,0,1,0,0,0,0,0,0,47,0,0,59,0,0
XP1_0007,0,0,0,24,0,8,0,0,0,0,34,0,57,0,0
XP1_0008,0,0,0,3,0,0,0,0,0,0,0,0,59,0,0
XP1_0009,13,0,0,2,0,1,0,0,0,0,0,0,57,0,0
XP1_0010,9,2,0,21,80,15,80,0,0,27,34,0,59,0,0
XP1_0011,16,0,0,2,24,0,0,0,0,12,0,0,80,0,0
XP1_0012,1,0,0,0,0,0,0,0,0,0,0,0,59,0,0
XP1_0013,0,0,0,3,0,0,0,0,0,50,0,0,36,0,0
XP1_0014,0,0,0,3,0,0,0,0,0,48,0,0,36,0,0
XP1_0015,0,4,28,29,0,8,0,0,0,48,0,0,27,0,0
XP1_0016,0,0,0,0,24,0,0,0,0,12,0,0,59,0,0
XP1_0017,3,0,1,4,80,0,0,0,0,67,0,0,36,0,0
XP1_0018,1,5,35,21,0,6,0,0,0,47,46,0,57,0,0
XP1_0019,0,0,0,19,0,5,0,0,0,0,34,0,57,0,0
XP1_0020,1,0,0,14,0,6,0,0,0,0,0,0,57,0,0
XP1_0021,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0
XP1_0022,0,0,0,0,80,0,0,0,0,15,0,0,36,0,0
XP1_0023,8,0,1,2,24,2,0,0,0,60,0,0,36,5,0
XP1_0024,0,0,1,0,0,0,0,0,0,47,0,0,36,0,0
XP1_0025,7,0,1,0,0,17,0,0,0,47,0,0,31,0,0
XP1_0026,3,2,0,19,0,5,80,0,0,0,0,0,20,0,0
XP1_0027,2,0,0,3,0,4,0,0,0,49,0,0,36,1,0
XP1_0028,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
XP1_0029,4,0,0,0,0,4,0,0,0,0,0,0,80,0,0
XP1_0030,1,0,0,26,24,9,0,0,0,0,0,0,36,0,0
XP1_0031,6,0,1,4,67,7,0,0,0,66,0,0,36,0,0
XP1_0032,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0
XP1_0033,1,0,0,0,0,0,0,0,0,0,0,0,59,0,0
XP1_0034,0,1,16,7,0,5,0,0,0,50,0,0,59,0,0
XP1_0035,0,0,0,21,0,5,0,0,0,0,0,0,36,0,0
XP1_0036,0,2,0,21,0,7,80,0,0,0,34,0,59,0,0
XP1_0037,7,29,29,15,0,6,80,0,0,60,80,0,59,5,39
XP1_0038,1,0,0,0,80,0,0,0,0,15,0,0,57,0,0
XP1_0039,6,0,1,0,0,0,0,0,0,47,0,0,59,0,0
XP1_0040,0,0,0,2,0,0,0,0,0,0,0,0,59,0,0
XP1_0041,2,0,1,0,0,0,0,0,0,47,0,0,36,0,0
XP1_0042,2,0,0,3,0,0,0,0,0,0,0,0,36,0,0
XP1_0043,11,0,0,0,0,13,0,0,0,0,0,0,80,0,0
XP1_0044,0,0,0,0,0,0,0,0,0,46,0,0,34,0,0
XP1_0045,6,4,35,6,0,10,0,0,0,41,46,0,36,0,0
XP1_0046,5,0,0,5,0,0,0,0,0,0,0,0,57,0,0
XP1_0047,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
XP1_0048,4,0,0,3,80,2,0,0,0,15,0,0,36,0,0
XP1_0049,1,0,1,3,0,0,0,0,0,49,0,0,36,0,0
YP1_0000,6,3,3,25,0,8,0,0,0,50,0,0,0,48,0
YP1_0001,11,0,0,0,0,7,0,0,0,0,0,0,0,36,0
YP1_0002,16,1,13,16,0,45,0,1,0,63,46,0,0,52,0
YP1_0003,16,0,1,4,0,0,0,0,0,51,0,0,20,52,0
YP1_0004,25,0,1,3,0,2,0,0,0,2,0,0,4,52,0
YP1_0005,4,1,13,39,80,17,0,0,0,79,0,7,11,80,0
YP1_0006,9,3,1,15,0,35,0,0,0,1,0,0,0,52,0
YP1_0007,5,0,1,6,0,12,0,0,0,1,0,0,20,80,0
YP1_0008,6,0,1,8,0,4,0,0,0,0,0,0,0,48,0
YP1_0009,15,0,0,2,0,3,0,0,0,0,0,2,0,52,0
YP1_0010,19,5,31,27,0,42,0,0,0,60,46,0,6,52,0
YP1_0011,3,0,1,3,56,16,0,0,0,63,0,0,0,52,0
YP1_0012,17,0,1,2,0,7,0,0,0,58,0,0,0,52,0
YP1_0013,25,2,1,2,0,13,0,0,0,4,0,0,7,52,0
YP1_0014,2,2,0,20,0,6,0,0,0,2,0,0,0,47,0
YP1_0015,11,0,3,8,0,12,0,0,0,48,0,0,0,52,0
YP1_0016,11,0,0,16,0,8,0,0,0,0,0,0,0,52,0
YP1_0017,10,0,1,3,0,3,0,0,0,18,0,0,0,52,0
YP1_0018,4,0,1,0,0,0,0,0,0,0,0,0,0,52,0
YP1_0019,11,1,15,38,0,16,0,0,0,1,34,7,5,80,0
YP1_0020,7,1,1,17,80,7,0,0,0,63,0,0,0,48,0
YP1_0021,11,1,15,30,0,6,0,0,0,13,0,7,5,80,0
YP1_0022,14,1,2,4,0,8,0,0,0,34,0,2,0,52,0
YP1_0023,6,0,0,0,0,26,0,0,0,0,0,0,0,52,0
YP1_0024,8,1,22,17,80,8,0,0,0,64,0,0,0,52,0
YP1_0025,6,0,13,25,80,21,0,0,0,67,0,7,11,80,0
YP1_0026,2,2,1,6,0,7,0,0,0,0,0,5,0,80,0
YP1_0027,12,5,35,29,80,8,0,0,0,78,80,7,0,80,0
YP1_0028,8,4,9,17,0,30,0,0,0,50,0,0,0,52,0
YP1_0029,27,1,1,7,0,3,0,0,0,0,0,0,0,45,0
YP1_0030,15,1,2,0,0,17,0,0,0,0,0,0,0,41,0
YP1_0031,8,1,2,4,80,6,0,0,0,65,0,0,0,52,0
YP1_0032,11,0,0,6,80,6,0,0,0,15,0,0,0,52,0
YP1_0033,9,1,10,14,67,6,0,0,0,64,0,0,0,52,0
YP1_0034,1,0,0,3,0,0,0,0,0,0,0,0,20,0,0
YP1_0035,13,0,1,0,0,0,0,1,0,47,0,0,0,52,0
YP1_0036,12,0,3,4,0,12,0,0,0,36,0,2,0,45,0
YP1_0037,2,0,1,3,80,0,0,0,0,63,0,0,0,52,0
YP1_0038,1,0,0,0,0,0,0,0,0,0,0,0,0,52,0
YP1_0039,12,4,13,17,0,14,0,0,0,47,0,0,0,52,0
YP1_0040,12,0,1,0,0,3,0,0,0,0,0,0,0,52,0
YP1_0041,23,6,1,24,0,33,0,0,0,7,0,0,0,52,0
YP1_0042,7,3,26,33,80,4,0,4,0,71,80,7,0,80,0
YP1_0043,10,0,0,1,0,43,0,0,0,0,0,0,0,52,0
YP1_0044,16,1,0,20,43,8,0,0,0,16,0,0,5,27,0
YP1_0045,2,0,1,2,0,12,0,0,0,0,0,0,0,52,0
YP1_0046,34,4,15,49,80,21,0,0,0,16,34,10,1,80,0
YP1_0047,9,2,19,18,80,12,0,0,0,67,0,0,0,52,0
YP1_0048,15,0,1,2,0,12,0,0,0,48,0,2,0,52,0
YP1_0049,5,3,25,28,80,7,0,0,0,34,34,7,0,80,0
ZP1_0000,0,0,1,0,0,2,0,0,0,48,0,0,7,0,0
ZP1_0001,0,2,0,16,0,6,0,0,0,1,0,0,7,0,0
ZP1_0002,7,0,1,0,0,14,0,0,0,24,0,0,7,0,0
ZP1_0003,7,25,35,24,80,39,0,0,0,68,80,0,7,0,0
ZP1_0004,5,0,1,3,56,0,0,0,0,78,80,0,80,0,41
ZP1_0005,7,11,27,17,0,6,0,0,0,47,0,0,7,0,0
ZP1_0006,8,0,1,6,24,8,0,0,0,46,0,0,7,0,0
ZP1_0007,0,0,1,0,0,0,0,0,0,47,0,0,61,0,41
ZP1_0008,0,2,26,0,0,6,0,0,0,43,80,0,7,0,0
ZP1_0009,8,0,1,0,80,7,0,0,0,63,0,0,7,0,0
ZP1_0010,5,26,35,23,80,6,0,0,0,68,80,0,7,0,0
ZP1_0011,0,0,0,0,0,0,0,0,0,47,0,0,7,0,0
ZP1_0012,7,28,35,18,24,6,0,0,0,59,46,0,7,0,0
ZP1_0013,4,0,0,0,0,0,0,0,0,47,0,0,59,0,0
ZP1_0014,3,0,1,0,0,0,0,0,0,48,0,0,80,0,41
ZP1_0015,1,0,1,0,0,0,0,0,0,47,0,0,80,0,41
ZP1_0016,7,26,35,29,80,43,0,0,0,68,80,0,7,0,0
ZP1_0017,12,0,1,0,80,0,0,0,0,57,0,0,7,0,0
ZP1_0018,13,0,1,2,0,0,0,0,0,47,0,0,80,0,41
ZP1_0019,2,0,1,0,0,29,0,0,0,48,0,0,7,0,0
ZP1_0020,14,28,28,23,0,24,0,0,0,46,0,0,7,0,0
ZP1_0021,6,4,14,0,13,3,0,0,0,47,0,0,7,4,0
ZP1_0022,0,0,1,0,0,4,0,0,0,50,0,0,59,0,0
ZP1_0023,8,30,35,21,80,6,0,0,0,78,80,4,7,23,0
ZP1_0024,0,0,1,3,0,0,0,0,0,51,80,0,80,0,41
ZP1_0025,13,22,26,16,24,6,0,0,0,59,46,6,7,0,0
ZP1_0026,1,0,1,3,0,0,0,0,0,48,34,0,79,0,41
ZP1_0027,0,0,0,0,0,0,0,0,0,15,0,0,7,0,0
ZP1_0028,9,0,1,0,80,0,0,0,0,63,0,0,7,0,0
ZP1_0029,5,29,35,18,67,5,0,0,0,59,46,4,7,15,0
ZP1_0030,10,13,7,26,24,5,0,0,0,59,0,7,7,0,0
ZP1_0031,0,11,27,16,0,7,0,0,0,48,0,0,7,0,0
ZP1_0032,0,0,0,0,0,0,0,0,0,4,0,0,59,0,0
ZP1_0033,10,0,0,0,0,0,0,0,0,37,0,0,7,0,0
ZP1_0034,13,0,1,0,24,0,0,0,0,59,0,0,80,0,41
ZP1_0035,5,29,32,21,24,18,0,0,0,58,46,0,7,0,0
ZP1_0036,8,0,1,16,80,8,0,0,0,61,0,0,7,5,0
ZP1_0037,7,0,1,4,0,28,0,0,0,48,0,0,80,0,41
ZP1_0038,0,0,0,3,0,0,0,0,0,48,0,0,80,0,41
ZP1_0039,5,0,1,0,0,0,0,0,0,47,0,0,80,0,41
ZP1_0040,2,0,1,0,0,28,0,0,0,47,0,0,36,0,0
ZP1_0041,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0
ZP1_0042,1,0,1,0,0,1,0,0,0,47,0,0,80,0,41
ZP1_0043,8,29,35,24,80,10,0,0,0,68,80,0,7,26,0
ZP1_0044,16,0,1,3,80,0,0,0,0,80,80,0,80,5,41
ZP1_0045,5,0,1,3,0,17,0,0,0,47,0,0,59,0,0
ZP1_0046,0,2,0,17,0,5,0,0,0,0,0,0,0,0,0
ZP1_0047,9,0,1,0,0,0,0,0,0,47,0,0,7,0,0
ZP1_0048,0,37,35,27,0,16,80,0,0,51,80,0,59,0,39
ZP1_0049,0,29,35,22,24,6,0,0,0,47,0,0,7,0,0
