,A,E,F,H,I,K,L,M,N,T,V,W,X,Y,Z
MP1_0026,0,19,8,80,44,0,6,80,0,0,0,0,0,4,0
MP1_0027,72,21,22,80,25,27,6,72,12,80,42,0,0,4,0
MP1_0028,36,1,13,13,0,2,0,13,0,0,0,0,0,0,0
MP1_0029,72,11,73,0,0,0,0,12,0,70,0,0,0,4,0
MP1_0030,26,17,8,10,0,18,6,61,0,0,0,0,0,4,0
MP1_0031,22,24,53,77,0,26,0,80,0,10,0,3,0,77,0
MP1_0032,1,12,75,77,0,0,0,80,18,34,56,0,64,4,0
MP1_0033,1,60,66,77,0,0,6,80,2,70,80,3,0,30,0
MP1_0034,17,0,0,0,0,5,0,0,0,0,0,3,0,4,0
MP1_0035,71,4,8,77,25,27,0,80,18,10,14,0,80,0,0
MP1_0036,1,4,8,77,0,25,0,49,0,0,14,0,0,4,0
MP1_0037,70,5,19,80,69,17,0,80,18,0,0,3,36,66,0
MP1_0038,18,4,20,72,0,5,0,49,0,0,0,3,0,77,0
MP1_0039,17,4,56,16,25,26,0,80,18,10,14,3,80,30,0
MP1_0040,16,25,80,77,80,25,0,80,0,80,0,3,0,77,0
MP1_0041,76,75,65,80,25,36,6,80,0,22,0,3,0,4,0
MP1_0042,49,79,80,77,0,16,6,80,0,70,0,3,0,30,0
MP1_0043,31,4,8,77,0,27,0,49,18,0,0,0,36,4,0
MP1_0044,12,18,9,77,0,25,6,80,0,0,14,3,0,30,0
MP1_0045,76,21,74,77,25,2,0,80,18,7,0,0,36,4,0
MP1_0046,6,79,80,77,0,50,6,80,0,70,0,0,0,7,0
MP1_0047,1,25,80,77,0,0,0,72,32,70,0,0,36,4,0
MP1_0048,21,7,22,77,0,22,0,80,18,70,42,3,36,80,0
MP1_0049,20,4,8,16,0,13,0,80,6,0,0,0,80,4,0
NP1_0000,80,79,80,77,80,77,80,0,56,80,80,15,52,42,80
NP1_0001,33,79,80,77,25,0,80,0,80,70,0,0,36,0,0
NP1_0002,80,79,80,77,80,0,80,0,80,80,80,0,80,0,80
NP1_0003,80,18,8,77,80,0,80,0,43,10,0,3,28,0,0
NP1_0004,8,24,70,77,0,0,0,0,26,70,0,0,36,0,0
NP1_0005,59,75,80,77,69,1,80,0,80,80,80,0,36,0,0
NP1_0006,5,18,8,72,0,0,80,0,43,0,56,0,36,0,0
NP1_0007,27,79,80,77,0,0,80,0,80,70,0,0,36,0,0
NP1_0008,19,25,80,77,80,1,0,0,32,80,80,0,80,0,0
NP1_0009,61,63,66,77,80,0,80,0,80,80,0,0,36,0,0
NP1_0010,34,35,71,77,80,1,80,0,33,10,80,0,36,0,0
NP1_0011,61,4,8,77,80,0,0,0,18,10,42,0,36,0,0
NP1_0012,36,4,8,77,0,2,0,0,18,0,56,0,36,0,0
NP1_0013,6,25,74,57,0,0,0,0,26,70,0,0,0,4,0
NP1_0014,31,79,76,77,0,10,80,0,43,50,0,0,36,0,0
NP1_0015,12,79,80,77,80,0,80,0,80,80,42,0,36,0,0
NP1_0016,5,17,8,77,0,9,80,0,43,0,56,0,28,0,0
NP1_0017,80,79,80,77,80,69,80,0,80,80,80,0,68,30,80
NP1_0018,33,21,21,77,80,34,80,0,43,48,56,0,36,0,0
NP1_0019,49,25,64,77,0,25,0,0,32,70,0,0,80,0,0
NP1_0020,74,79,80,77,80,10,80,0,80,80,80,0,80,0,80
NP1_0021,22,25,80,77,80,0,0,0,32,80,80,0,80,0,0
NP1_0022,6,18,8,77,80,0,80,0,33,10,56,0,36,0,0
NP1_0023,39,21,19,59,80,0,0,0,80,80,80,0,53,0,80
NP1_0024,80,79,80,77,80,10,80,0,80,80,80,16,68,13,80
NP1_0025,71,79,68,77,80,1,80,0,80,80,80,0,36,0,0
NP1_0026,36,18,8,77,0,0,80,0,43,0,0,0,36,0,0
NP1_0027,80,18,8,77,80,10,80,0,33,10,56,1,28,0,0
NP1_0028,37,48,74,17,80,0,80,0,80,80,80,0,36,13,0
NP1_0029,70,79,80,77,80,10,80,0,80,80,56,3,36,30,0
NP1_0030,76,79,80,77,80,10,80,0,80,80,80,0,36,13,0
NP1_0031,74,25,80,77,80,0,0,0,32,80,80,0,80,0,0
NP1_0032,13,24,76,77,80,0,0,0,32,80,80,0,12,0,0
NP1_0033,76,79,80,77,80,0,80,0,80,80,42,0,36,0,0
NP1_0034,61,24,79,77,80,0,0,0,32,80,0,0,36,0,0
NP1_0035,75,79,74,75,80,41,80,0,80,80,80,10,80,43,80
NP1_0036,80,25,74,77,80,0,0,0,32,80,80,0,53,0,0
NP1_0037,77,46,75,5,80,79,80,0,0,80,80,0,36,0,0
NP1_0038,80,18,8,77,80,0,80,0,43,10,56,0,80,0,0
NP1_0039,0,18,8,72,11,79,80,0,43,0,56,0,68,0,0
NP1_0040,80,18,8,77,80,0,80,0,43,10,56,3,28,0,0
NP1_0041,80,18,8,77,80,0,80,0,43,10,56,0,80,0,0
NP1_0042,33,18,8,77,80,10,80,0,43,10,0,0,36,0,0
NP1_0043,37,79,80,77,80,0,80,0,80,80,0,0,36,0,0
NP1_0044,71,25,80,77,80,0,0,0,32,80,80,0,80,0,0
NP1_0045,73,79,80,77,80,1,80,0,80,80,80,0,36,0,0
NP1_0046,65,76,80,77,80,0,80,0,80,80,80,0,80,0,80
NP1_0047,80,79,80,77,25,3,80,0,80,70,0,3,65,0,41
NP1_0048,21,25,80,77,0,0,0,0,32,70,0,0,36,0,0
NP1_0049,27,69,74,57,0,0,80,0,80,70,0,0,36,0,0
TP1_0000,65,19,9,77,80,0,0,0,2,80,56,0,12,0,0
TP1_0001,5,5,57,77,80,0,0,0,0,80,0,0,0,0,0
TP1_0002,3,25,80,77,80,0,0,0,0,80,80,0,0,0,0
TP1_0003,39,17,26,77,80,0,0,0,2,80,56,0,28,0,0
TP1_0004,4,3,14,0,80,0,0,0,0,80,0,0,0,0,0
TP1_0005,39,7,12,77,80,3,0,0,0,80,0,0,0,0,0
TP1_0006,44,3,14,0,80,0,0,0,0,80,0,0,0,0,0
TP1_0007,43,24,62,77,80,0,0,0,0,80,56,0,0,0,0
TP1_0008,36,16,14,65,80,19,0,0,0,80,80,0,28,0,0
TP1_0009,47,24,74,77,80,1,0,0,0,80,80,0,0,3,0
TP1_0010,32,16,21,70,80,0,0,0,0,80,56,3,0,30,0
TP1_0011,43,71,74,77,80,0,6,0,0,80,56,3,0,30,0
TP1_0012,36,3,14,0,80,26,0,0,0,80,0,0,0,0,0
TP1_0013,36,3,14,23,80,0,0,0,0,80,0,0,0,30,0
TP1_0014,12,3,14,0,80,21,0,0,0,80,56,1,4,30,0
TP1_0015,35,3,14,61,80,0,0,0,0,80,0,0,0,0,0
TP1_0016,23,3,14,61,80,0,0,0,0,80,0,0,0,13,0
TP1_0017,17,7,19,77,80,0,0,0,0,80,56,0,0,0,0
TP1_0018,17,25,80,77,80,26,0,0,0,80,56,0,0,0,0
TP1_0019,43,7,22,77,80,9,0,0,0,80,56,2,0,13,0
TP1_0020,42,7,15,77,80,3,0,0,0,68,14,0,0,0,0
TP1_0021,34,7,19,77,80,0,0,0,0,80,0,0,0,0,0
TP1_0022,19,25,80,80,80,22,0,0,0,80,0,1,0,30,0
TP1_0023,36,3,14,52,80,0,0,0,0,80,0,0,0,13,0
TP1_0024,29,7,19,77,80,5,0,0,0,64,0,0,0,0,0
TP1_0025,6,3,14,65,80,0,0,0,0,80,0,0,0,0,0
TP1_0026,28,6,9,77,80,29,0,0,0,35,56,0,0,0,0
TP1_0027,2,7,22,77,80,0,0,0,0,80,56,0,0,0,0
TP1_0028,47,24,70,77,80,0,0,0,0,80,80,0,0,0,0
TP1_0029,29,7,22,77,80,0,0,0,0,80,56,0,0,0,0
TP1_0030,39,21,69,77,80,0,0,0,0,80,0,0,0,0,0
TP1_0031,29,4,8,77,80,0,0,0,0,73,0,0,0,0,0
TP1_0032,39,6,19,77,80,0,0,0,0,80,56,0,0,0,0
TP1_0033,39,7,22,77,80,5,0,0,0,80,56,0,0,0,0
TP1_0034,0,3,14,0,0,0,0,0,0,70,0,0,0,0,0
TP1_0035,36,3,14,38,80,0,0,0,0,80,80,0,36,0,0
TP1_0036,27,22,21,77,80,55,0,0,0,80,42,0,0,0,0
TP1_0037,0,0,0,5,80,0,0,0,0,26,0,0,0,0,0
TP1_0038,36,17,20,77,80,0,0,0,0,80,80,3,0,0,0
TP1_0039,36,3,14,23,80,0,0,0,0,80,56,0,36,0,0
TP1_0040,28,25,64,77,80,25,0,0,0,80,56,0,0,0,0
TP1_0041,36,3,14,20,80,41,0,0,0,80,42,0,36,30,0
TP1_0042,47,11,19,77,80,0,0,0,0,80,0,0,0,80,0
TP1_0043,19,7,22,77,80,0,0,0,0,80,56,0,0,13,0
TP1_0044,36,3,12,0,80,0,0,0,0,80,0,0,0,0,0
TP1_0045,19,25,80,77,80,1,0,0,0,80,56,0,0,30,0
TP1_0046,23,24,70,77,80,0,0,0,0,80,80,0,0,0,0
TP1_0047,14,10,20,20,55,0,0,0,0,80,80,0,0,4,0
TP1_0048,43,7,22,77,80,2,0,0,0,80,56,0,0,0,0
TP1_0049,11,6,14,52,80,0,0,0,0,80,80,0,36,0,0
VP1_0000,17,16,21,70,80,7,0,0,0,80,80,0,0,8,0
VP1_0001,11,24,74,77,80,22,0,0,0,80,80,3,0,13,0
VP1_0002,9,0,0,5,0,0,0,0,0,0,56,0,36,0,0
VP1_0003,47,24,70,77,80,0,0,0,0,80,80,0,12,0,0
VP1_0004,17,25,80,80,80,26,0,0,0,80,80,0,0,5,0
VP1_0005,47,7,22,72,80,36,0,0,0,80,56,0,0,0,0
VP1_0006,9,4,8,77,80,0,0,0,0,10,56,0,0,0,0
VP1_0007,0,3,14,0,0,0,0,0,0,70,0,0,0,0,0
VP1_0008,11,4,8,77,80,0,0,0,0,10,56,0,0,0,0
VP1_0009,12,17,68,77,80,0,0,0,0,70,80,0,0,30,0
VP1_0010,15,12,21,25,0,26,0,0,0,17,80,0,0,3,0
VP1_0011,47,4,8,77,80,3,0,0,0,10,56,3,0,0,0
VP1_0012,6,24,74,77,80,31,0,0,0,80,80,0,0,0,0
VP1_0013,47,24,70,77,80,41,0,0,0,80,80,0,0,0,0
VP1_0014,40,0,0,0,80,0,0,0,0,10,0,0,0,0,0
VP1_0015,41,15,20,52,80,26,0,0,0,80,80,0,28,0,0
VP1_0016,40,3,8,77,80,0,0,0,0,10,56,0,0,0,0
VP1_0017,1,25,76,77,0,1,0,0,0,70,80,0,0,0,0
VP1_0018,1,4,8,77,80,0,0,0,0,10,56,0,0,0,0
VP1_0019,29,25,80,77,80,0,0,0,0,80,80,0,0,13,0
VP1_0020,47,16,8,77,0,10,0,0,0,70,0,3,0,0,0
VP1_0021,22,4,14,52,80,0,0,0,0,80,80,0,12,30,0
VP1_0022,24,4,8,72,80,0,0,0,0,10,56,0,0,0,0
VP1_0023,39,25,80,77,80,0,0,0,0,80,80,0,0,0,0
VP1_0024,0,3,14,0,0,0,0,0,0,70,0,0,0,0,0
VP1_0025,0,25,64,16,0,0,0,0,0,58,80,0,0,0,0
VP1_0026,70,25,80,77,80,5,0,0,0,80,80,0,0,0,0
VP1_0027,23,3,14,0,80,0,0,0,0,80,80,0,28,13,0
VP1_0028,9,24,70,77,80,0,0,0,0,80,80,0,12,0,0
VP1_0029,12,3,14,0,0,0,0,0,0,70,80,1,4,13,0
VP1_0030,42,24,74,77,80,3,0,0,0,80,80,0,0,0,0
VP1_0031,12,4,14,72,80,0,0,0,0,80,80,0,0,0,0
VP1_0032,6,71,70,77,80,69,6,0,0,80,80,0,0,0,26
VP1_0033,1,25,80,77,80,26,0,0,0,80,80,0,0,4,0
VP1_0034,36,3,14,23,80,0,0,0,0,80,80,0,36,0,0
VP1_0035,36,2,0,65,80,0,0,0,0,10,56,0,28,0,0
VP1_0036,36,3,14,38,80,0,0,0,0,80,80,0,36,0,0
VP1_0037,11,4,8,77,80,0,0,0,2,10,56,0,0,0,0
VP1_0038,0,20,50,77,0,0,0,0,0,70,80,0,0,0,0
VP1_0039,35,5,14,65,80,31,0,0,0,80,80,0,28,0,0
VP1_0040,1,25,80,77,80,0,0,0,0,80,56,0,0,0,0
VP1_0041,47,5,8,77,80,0,0,0,2,10,56,3,36,0,0
VP1_0042,31,17,21,77,80,1,0,0,0,80,80,0,28,0,0
VP1_0043,39,4,8,77,80,0,0,0,0,10,56,0,0,0,0
VP1_0044,1,4,8,77,80,11,0,0,18,10,56,0,0,0,0
VP1_0045,32,0,0,23,80,0,0,0,0,10,56,0,36,0,0
VP1_0046,36,3,14,16,80,0,0,0,0,80,80,0,36,0,0
VP1_0047,36,3,14,38,80,0,0,0,0,80,80,0,36,0,0
VP1_0048,36,3,14,23,80,0,0,0,0,80,80,0,36,0,0
VP1_0049,39,25,80,77,80,41,0,0,0,80,80,0,0,0,0
WP1_0000,70,4,24,80,0,26,0,0,0,0,0,80,0,0,0
WP1_0001,80,25,80,77,80,3,0,0,0,80,80,80,0,0,0
WP1_0002,80,79,80,77,80,70,80,0,80,80,80,80,28,30,0
WP1_0003,75,4,8,77,80,2,0,0,0,10,56,80,0,0,0
WP1_0004,80,76,80,77,80,8,6,0,0,80,0,80,0,0,0
WP1_0005,39,8,14,55,0,27,0,0,0,70,0,80,0,0,0
WP1_0006,80,79,80,77,55,8,6,0,0,80,0,80,0,0,0
WP1_0007,80,18,8,77,80,0,80,0,43,10,56,80,36,0,0
WP1_0008,70,79,80,77,80,11,6,0,0,80,0,80,0,0,0
WP1_0009,80,4,8,77,80,4,0,0,18,10,56,72,36,0,0
WP1_0010,80,79,80,77,0,11,6,0,0,80,42,80,0,0,0
WP1_0011,29,0,0,68,80,11,0,0,18,0,0,80,0,10,0
WP1_0012,75,21,14,72,69,11,0,0,26,25,38,69,0,30,0
WP1_0013,70,63,69,77,80,0,6,0,0,80,56,80,0,0,0
WP1_0014,80,79,80,77,80,11,6,0,0,80,80,80,0,0,55
WP1_0015,80,18,20,77,80,2,6,0,0,10,0,80,0,13,0
WP1_0016,80,79,80,77,80,2,6,0,0,80,42,80,0,30,0
WP1_0017,80,4,8,77,80,14,0,0,12,10,14,80,0,0,0
WP1_0018,69,4,8,80,0,9,0,0,12,0,42,80,36,0,0
WP1_0019,11,25,80,77,69,11,0,0,0,80,80,39,0,0,0
WP1_0020,80,30,63,77,80,3,34,0,12,10,42,80,0,13,0
WP1_0021,80,36,79,77,80,3,0,0,0,80,0,80,0,0,0
WP1_0022,80,4,8,77,80,80,0,0,18,10,56,80,53,30,0
WP1_0023,2,4,8,77,80,10,0,0,0,10,0,3,0,0,0
WP1_0024,24,8,8,77,80,11,6,0,0,10,0,80,0,13,0
WP1_0025,22,9,8,80,80,42,0,0,0,10,56,80,0,0,0
WP1_0026,48,7,0,77,0,11,6,0,0,0,0,80,4,0,0
WP1_0027,80,4,8,77,80,0,0,0,18,10,56,80,36,0,0
WP1_0028,39,0,1,72,0,4,0,0,0,0,0,80,0,13,0
WP1_0029,80,4,9,77,44,2,0,80,0,0,56,80,0,80,0
WP1_0030,76,4,12,77,80,21,0,0,18,10,56,80,0,0,0
WP1_0031,11,18,8,77,0,68,6,0,0,0,0,80,0,30,0
WP1_0032,12,18,8,77,0,10,80,0,43,0,0,80,36,0,0
WP1_0033,80,20,17,77,0,2,0,0,0,70,0,72,0,0,0
WP1_0034,69,0,3,0,0,2,0,0,0,0,42,69,0,0,0
WP1_0035,1,13,8,72,0,0,0,0,0,0,0,3,0,0,0
WP1_0036,80,18,31,77,0,30,6,0,0,0,0,80,0,80,0
WP1_0037,80,18,8,77,0,37,6,0,18,0,56,80,36,0,0
WP1_0038,74,25,80,77,80,0,0,0,0,80,0,80,0,0,0
WP1_0039,80,19,8,80,55,11,52,0,43,10,56,80,24,0,0
WP1_0040,80,25,80,77,80,0,0,0,0,80,56,80,0,0,0
WP1_0041,80,4,8,77,80,5,0,0,0,10,56,80,0,30,0
WP1_0042,71,25,80,77,0,11,0,0,18,70,80,80,45,0,0
WP1_0043,76,3,8,68,25,9,0,0,0,0,0,76,0,0,0
WP1_0044,80,17,8,77,11,11,0,0,0,0,0,18,0,0,0
WP1_0045,71,3,22,77,80,3,0,0,0,0,0,80,0,10,0
WP1_0046,52,4,8,77,80,5,0,0,0,0,0,76,0,0,0
WP1_0047,69,18,8,77,80,11,80,0,43,10,56,80,36,0,0
WP1_0048,80,4,8,72,0,11,0,0,12,0,14,57,0,0,0
WP1_0049,37,17,8,77,0,0,0,0,2,0,0,80,36,0,0
XP1_0000,36,3,14,0,0,0,0,0,0,70,0,0,80,0,0
XP1_0001,0,18,8,77,25,10,80,0,5,0,0,0,80,0,0
XP1_0002,0,2,8,7,0,0,0,0,0,0,0,0,80,0,0
XP1_0003,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0
XP1_0004,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0
XP1_0005,0,3,1,0,0,0,0,0,0,70,0,0,80,0,42
XP1_0006,0,3,14,0,0,0,0,0,0,70,0,0,80,0,0
XP1_0007,0,4,8,77,0,0,0,0,18,0,42,0,80,0,0
XP1_0008,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0
XP1_0009,69,0,0,0,0,0,0,0,0,0,0,0,80,0,0
XP1_0010,11,18,8,77,80,10,80,0,5,10,56,0,80,0,0
XP1_0011,80,0,0,0,25,0,0,0,0,0,0,0,80,0,0
XP1_0012,9,0,0,0,0,2,0,0,0,0,0,0,80,0,0
XP1_0013,0,3,8,0,0,0,0,0,0,70,0,0,80,0,0
XP1_0014,0,3,7,0,0,0,0,0,0,70,0,0,80,0,0
XP1_0015,1,25,80,77,0,5,0,0,2,70,0,0,60,0,0
XP1_0016,0,0,0,0,25,0,0,0,0,0,0,0,80,0,0
XP1_0017,36,3,14,16,80,0,0,0,0,80,0,0,68,0,0
XP1_0018,9,25,80,77,0,0,0,0,32,70,38,0,80,0,0
XP1_0019,0,4,8,72,0,0,0,0,18,0,56,0,80,0,0
XP1_0020,9,4,8,72,0,1,0,0,18,0,0,0,80,0,0
XP1_0021,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0
XP1_0022,0,0,0,0,80,0,0,0,0,10,0,0,80,0,0
XP1_0023,17,3,14,0,25,5,0,0,0,80,0,0,80,0,0
XP1_0024,0,3,12,0,0,0,0,0,0,70,0,0,80,0,0
XP1_0025,36,3,14,0,0,79,0,0,0,70,0,0,72,0,0
XP1_0026,1,18,8,77,0,4,80,0,5,0,0,0,36,0,0
XP1_0027,31,3,8,0,0,19,0,0,0,70,0,0,80,0,0
XP1_0028,1,0,0,0,0,0,0,0,0,0,0,0,64,0,0
XP1_0029,3,0,0,0,0,10,0,0,0,0,0,0,80,0,0
XP1_0030,10,4,8,77,25,26,0,0,2,0,0,0,80,0,0
XP1_0031,1,3,14,5,69,26,0,0,0,80,0,0,80,0,0
XP1_0032,18,0,0,0,0,0,0,0,0,0,0,0,68,0,0
XP1_0033,21,0,0,0,0,4,0,0,0,0,0,0,80,0,0
XP1_0034,1,12,75,5,0,0,0,0,0,70,0,0,80,0,42
XP1_0035,1,4,8,77,0,0,0,0,2,0,0,0,80,0,0
XP1_0036,1,18,8,77,0,0,80,0,3,0,56,0,80,0,0
XP1_0037,10,79,69,77,0,0,80,0,5,70,80,0,80,0,58
XP1_0038,8,0,0,0,80,0,0,0,0,10,0,0,80,0,0
XP1_0039,1,3,14,0,0,0,0,0,0,70,0,0,80,0,42
XP1_0040,1,0,0,0,0,0,0,0,0,0,0,0,80,0,0
XP1_0041,31,3,14,0,0,0,0,0,0,70,0,0,80,0,0
XP1_0042,0,0,0,0,0,1,0,0,0,0,0,0,80,0,0
XP1_0043,35,0,0,0,0,28,0,0,0,0,0,0,80,0,0
XP1_0044,0,0,1,0,0,0,0,0,0,63,0,0,80,0,0
XP1_0045,1,25,78,16,0,0,0,0,2,70,38,0,80,0,0
XP1_0046,9,4,0,7,0,0,0,0,0,0,0,0,80,0,0
XP1_0047,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0
XP1_0048,0,0,0,5,80,26,0,0,0,10,0,0,80,0,0
XP1_0049,9,3,14,0,0,0,0,0,0,70,0,0,68,0,0
YP1_0000,12,20,16,75,0,0,0,0,0,70,0,0,0,69,0
YP1_0001,43,0,0,0,0,3,0,0,0,0,0,0,0,30,0
YP1_0002,36,16,20,65,0,79,0,0,0,70,38,0,0,80,0
YP1_0003,37,3,14,0,0,0,0,0,0,70,0,0,36,80,0
YP1_0004,29,2,12,3,0,5,0,0,0,7,0,0,0,80,0
YP1_0005,33,16,20,77,80,57,0,0,0,80,0,3,28,75,0
YP1_0006,9,8,0,17,0,79,0,0,0,10,0,0,0,80,0
YP1_0007,36,0,4,3,0,17,0,0,0,0,0,0,36,80,0
YP1_0008,36,0,1,3,0,10,0,0,0,0,0,0,0,69,0
YP1_0009,65,0,14,0,0,4,0,0,0,0,0,2,0,80,0
YP1_0010,29,25,61,75,0,79,0,0,0,70,38,0,0,80,0
YP1_0011,36,3,14,0,55,53,0,0,0,80,0,0,0,75,0
YP1_0012,47,3,25,0,0,3,0,0,0,70,0,0,0,80,0
YP1_0013,17,1,19,0,0,6,0,0,0,28,0,0,0,80,0
YP1_0014,0,4,0,70,0,8,0,0,0,0,0,0,0,69,0
YP1_0015,36,3,10,3,0,17,0,0,0,70,0,0,0,69,0
YP1_0016,39,4,8,57,0,2,0,0,0,0,0,0,0,80,0
YP1_0017,9,3,13,0,0,0,0,0,0,20,0,0,0,80,0
YP1_0018,36,0,4,0,0,0,0,0,0,0,0,0,0,80,0
YP1_0019,43,4,31,77,0,29,0,0,0,0,56,3,4,80,0
YP1_0020,39,6,31,68,80,3,0,0,0,80,0,0,0,80,0
YP1_0021,43,4,31,77,0,3,0,0,0,0,0,3,4,80,0
YP1_0022,29,0,4,3,0,5,0,0,0,60,0,2,0,80,0
YP1_0023,36,0,0,0,0,79,0,0,0,0,0,0,0,80,0
YP1_0024,17,7,57,77,80,26,0,0,0,80,0,0,0,80,0
YP1_0025,36,9,13,72,80,57,0,0,0,44,0,3,28,80,0
YP1_0026,23,4,8,16,0,18,0,0,0,0,0,3,0,80,0
YP1_0027,17,25,80,77,80,5,0,0,0,80,80,3,0,80,0
YP1_0028,33,24,31,72,0,79,0,0,0,70,0,0,0,80,0
YP1_0029,16,0,0,3,0,0,0,0,0,0,0,0,0,45,0
YP1_0030,26,0,4,0,0,30,0,0,0,0,0,0,0,45,0
YP1_0031,47,3,14,3,80,21,0,0,0,80,0,0,0,80,0
YP1_0032,43,0,11,5,80,19,0,0,0,10,0,0,0,80,0
YP1_0033,12,7,35,63,69,5,0,0,0,80,0,0,0,80,0
YP1_0034,6,0,0,0,0,0,0,0,0,0,0,0,36,0,0
YP1_0035,28,3,14,0,0,0,0,0,0,70,0,0,0,80,0
YP1_0036,59,3,25,3,0,17,0,0,0,54,0,2,0,40,0
YP1_0037,26,3,14,0,80,0,0,0,0,80,0,0,0,80,0
YP1_0038,6,0,0,0,0,0,0,0,0,0,0,0,0,80,0
YP1_0039,17,25,61,72,0,26,0,0,0,70,0,0,0,80,0
YP1_0040,17,0,4,0,0,0,0,0,0,0,0,0,0,80,0
YP1_0041,28,24,27,72,0,67,0,0,0,10,0,0,0,80,0
YP1_0042,39,24,74,77,80,0,0,0,0,47,80,3,0,80,0
YP1_0043,37,0,2,0,0,79,0,0,0,0,0,0,0,75,0
YP1_0044,33,2,0,70,44,10,0,0,0,10,0,0,8,13,0
YP1_0045,23,0,15,0,0,17,0,0,0,0,0,0,0,80,0
YP1_0046,80,5,31,80,80,18,0,0,0,10,56,6,0,80,0
YP1_0047,27,25,68,77,80,26,0,0,0,80,0,0,0,80,0
YP1_0048,65,3,25,0,0,17,0,0,0,70,0,2,0,80,0
YP1_0049,24,19,72,77,80,3,0,0,0,17,42,3,0,80,0
ZP1_0000,0,3,14,0,0,5,0,0,0,70,0,0,0,0,24
ZP1_0001,3,18,8,72,0,0,6,0,0,0,14,0,0,0,39
ZP1_0002,0,2,6,0,0,59,0,0,0,58,0,0,0,0,24
ZP1_0003,17,79,80,77,80,78,6,0,0,80,80,0,0,0,55
ZP1_0004,21,3,14,0,55,0,0,0,0,80,80,0,80,0,64
ZP1_0005,41,55,80,77,0,0,6,0,0,70,0,0,0,0,55
ZP1_0006,10,3,14,5,25,10,0,0,0,70,0,0,0,0,24
ZP1_0007,0,3,14,0,0,0,0,0,0,70,0,0,59,0,64
ZP1_0008,0,1,57,5,0,0,0,0,0,60,80,0,0,0,55
ZP1_0009,19,3,14,0,80,26,0,0,0,80,0,0,0,0,39
ZP1_0010,20,79,80,77,80,0,6,0,0,80,80,0,0,0,55
ZP1_0011,0,3,1,0,0,0,0,0,0,70,0,0,0,0,39
ZP1_0012,10,79,80,77,25,0,6,0,0,70,38,0,0,0,40
ZP1_0013,0,2,0,0,0,0,0,0,0,70,0,0,64,0,42
ZP1_0014,40,3,14,0,0,0,0,0,0,70,0,0,80,0,64
ZP1_0015,9,3,14,0,0,0,0,0,0,70,0,0,80,0,64
ZP1_0016,20,79,80,80,80,79,6,0,0,80,80,0,0,0,55
ZP1_0017,59,2,10,0,80,0,0,0,0,80,0,0,0,0,39
ZP1_0018,69,3,14,0,0,0,0,0,0,70,0,0,80,0,64
ZP1_0019,0,3,14,0,0,38,0,0,0,70,0,0,0,0,39
ZP1_0020,0,76,71,75,0,76,6,0,0,70,0,0,0,0,40
ZP1_0021,42,21,23,0,11,0,0,0,0,70,0,0,0,3,55
ZP1_0022,0,3,14,0,0,13,0,0,0,70,0,0,80,0,42
ZP1_0023,17,79,80,77,80,0,6,0,0,80,80,0,0,13,40
ZP1_0024,0,3,14,0,0,0,0,0,0,70,80,0,80,0,64
ZP1_0025,69,77,65,77,25,0,6,0,0,70,38,0,0,0,55
ZP1_0026,5,3,14,0,0,0,0,0,0,70,42,0,80,0,39
ZP1_0027,0,0,1,0,0,0,0,0,0,43,0,0,0,0,24
ZP1_0028,28,3,14,0,80,0,0,0,0,80,0,0,0,0,39
ZP1_0029,12,79,80,77,69,0,6,0,0,70,38,0,0,10,40
ZP1_0030,17,62,17,77,25,0,6,0,0,70,0,3,0,0,40
ZP1_0031,0,51,80,68,0,0,6,0,0,70,0,0,0,0,40
ZP1_0032,0,0,1,0,0,0,0,0,0,28,0,0,80,0,42
ZP1_0033,17,0,5,0,0,0,0,0,0,55,0,0,0,0,24
ZP1_0034,69,3,14,0,25,0,0,0,0,70,0,0,80,0,64
ZP1_0035,16,76,80,77,25,10,6,0,0,70,38,0,0,0,55
ZP1_0036,17,3,14,61,80,10,0,0,0,80,0,0,0,0,24
ZP1_0037,12,3,14,3,0,66,0,0,0,70,0,0,80,0,64
ZP1_0038,0,3,8,0,0,0,0,0,0,70,0,0,80,0,64
ZP1_0039,9,3,14,0,0,0,0,0,0,70,0,0,80,0,64
ZP1_0040,3,3,14,0,0,66,0,0,0,70,0,0,80,0,39
ZP1_0041,0,3,13,0,0,0,0,0,0,70,0,0,0,0,0
ZP1_0042,9,3,14,0,0,7,0,0,0,70,0,0,80,0,64
ZP1_0043,20,79,80,77,80,0,6,0,0,80,80,0,0,30,40
ZP1_0044,79,3,14,0,80,0,0,0,0,80,80,0,80,0,64
ZP1_0045,0,3,12,0,0,79,0,0,0,70,0,0,80,0,42
ZP1_0046,1,18,8,72,0,0,6,0,0,0,0,0,0,0,0
ZP1_0047,66,3,12,0,0,0,0,0,0,70,0,0,0,0,39
ZP1_0048,1,79,80,77,0,15,80,0,5,70,80,0,80,0,58
ZP1_0049,1,79,80,77,25,0,6,0,0,70,0,0,0,0,55
