,A,E,F,H,I,K,L,M,N,T,V,W,X,Y,Z
MP1_0026,0,47,22,80,37,0,44,79,11,0,36,20,0,51,40
MP1_0027,73,65,63,80,26,36,45,80,22,80,74,31,0,49,24
MP1_0028,27,17,20,14,0,8,31,21,10,0,0,18,0,31,40
MP1_0029,62,49,78,0,0,0,12,50,9,80,10,1,18,51,16
MP1_0030,16,34,22,0,0,20,31,79,8,0,9,26,18,50,70
MP1_0031,55,71,54,80,0,32,23,79,11,19,3,60,0,74,0
MP1_0032,9,58,80,80,0,0,24,79,23,29,67,20,80,51,16
MP1_0033,9,80,69,80,0,0,44,80,43,80,80,48,0,52,40
MP1_0034,53,0,0,0,0,8,0,51,6,0,67,48,18,50,16
MP1_0035,74,40,22,80,26,36,24,79,23,0,19,30,80,0,16
MP1_0036,9,40,22,80,0,32,23,65,11,0,67,20,18,47,16
MP1_0037,72,40,24,80,63,26,24,79,23,0,0,60,62,69,0
MP1_0038,58,40,32,80,0,8,23,76,11,0,3,60,0,74,0
MP1_0039,53,46,54,0,26,32,24,79,23,0,19,60,80,54,16
MP1_0040,50,73,80,80,80,32,23,80,11,80,26,60,0,78,0
MP1_0041,75,80,74,80,26,35,44,79,11,29,14,61,18,51,70
MP1_0042,75,80,80,80,0,20,44,80,11,80,10,60,0,54,40
MP1_0043,36,40,22,80,0,36,24,76,23,0,13,26,62,51,0
MP1_0044,40,47,22,80,0,32,44,79,11,0,6,60,18,54,70
MP1_0045,78,72,76,80,26,8,24,79,23,0,0,36,62,51,0
MP1_0046,6,80,80,80,0,43,44,80,11,80,29,26,0,57,40
MP1_0047,9,73,80,80,0,0,24,80,23,80,13,20,62,51,0
MP1_0048,56,58,63,80,0,30,24,80,23,80,70,60,62,80,0
MP1_0049,11,38,22,0,0,13,16,79,17,0,9,20,80,51,16
NP1_0000,80,80,80,80,80,78,80,28,80,80,80,80,80,73,78
NP1_0001,31,80,80,80,26,3,80,63,80,80,10,20,62,28,40
NP1_0002,80,80,80,80,80,0,80,21,80,80,80,31,80,2,80
NP1_0003,80,47,22,80,80,0,80,20,80,0,9,64,43,29,40
NP1_0004,14,73,75,80,0,0,24,5,23,80,13,23,62,0,0
NP1_0005,60,80,80,80,63,4,80,21,80,80,76,26,62,0,40
NP1_0006,4,47,22,80,0,0,80,18,80,0,70,20,62,0,40
NP1_0007,36,80,80,80,0,3,80,21,80,80,10,23,62,16,40
NP1_0008,19,73,80,80,80,4,24,21,23,80,80,20,80,0,20
NP1_0009,74,79,69,80,80,3,80,21,80,80,13,20,62,0,40
NP1_0010,34,54,74,80,80,6,80,16,80,0,27,20,62,0,40
NP1_0011,74,40,22,80,80,0,24,20,23,0,51,20,62,0,0
NP1_0012,27,40,22,80,0,8,24,20,23,0,66,26,62,26,0
NP1_0013,13,73,80,74,0,0,24,63,22,80,10,20,0,36,0
NP1_0014,30,80,80,80,0,34,80,37,80,63,10,7,62,23,40
NP1_0015,26,80,80,80,80,0,80,19,80,80,70,20,62,0,40
NP1_0016,4,41,22,80,0,44,80,20,80,0,70,20,28,0,38
NP1_0017,80,80,80,80,80,77,80,24,80,80,80,42,80,38,80
NP1_0018,31,65,63,80,80,58,80,62,80,63,80,25,62,28,38
NP1_0019,73,68,64,80,0,32,24,21,23,80,10,20,80,0,20
NP1_0020,70,80,80,80,80,3,80,21,80,80,80,20,80,0,80
NP1_0021,29,73,80,80,80,0,24,21,23,80,80,20,80,0,20
NP1_0022,13,47,22,80,80,3,80,25,80,0,60,24,62,0,40
NP1_0023,32,25,47,66,80,0,28,21,57,80,80,30,46,0,78
NP1_0024,80,80,80,80,80,3,80,21,80,80,80,76,62,46,78
NP1_0025,74,80,70,80,80,7,80,21,80,80,80,30,62,0,40
NP1_0026,27,47,22,80,0,0,80,20,80,0,3,20,62,0,40
NP1_0027,80,47,22,80,80,3,80,16,80,0,70,46,43,29,40
NP1_0028,36,56,78,0,80,0,51,21,57,80,80,5,62,52,40
NP1_0029,80,80,80,80,80,3,80,21,80,80,76,65,62,57,41
NP1_0030,78,80,80,80,80,3,80,30,80,80,80,33,62,52,40
NP1_0031,70,73,80,80,80,0,24,21,23,80,80,26,80,26,20
NP1_0032,24,72,80,80,80,0,24,26,23,80,80,20,19,0,0
NP1_0033,78,80,80,80,80,0,80,21,80,80,61,30,62,0,40
NP1_0034,74,67,80,80,80,0,24,21,23,80,13,20,62,0,0
NP1_0035,67,80,80,80,80,44,80,41,80,80,80,72,80,80,80
NP1_0036,80,73,80,80,80,0,24,19,23,80,80,27,46,4,20
NP1_0037,75,63,74,0,80,80,51,7,11,80,80,1,62,0,2
NP1_0038,80,47,22,80,80,0,80,37,80,0,70,27,80,23,70
NP1_0039,0,47,22,80,17,80,80,20,80,0,70,20,80,0,70
NP1_0040,80,47,22,80,80,0,80,20,80,0,70,58,43,29,40
NP1_0041,80,47,22,80,80,0,80,20,80,0,70,26,80,0,70
NP1_0042,31,47,22,80,80,44,80,28,80,0,9,20,62,0,40
NP1_0043,36,80,80,80,80,3,80,21,80,80,13,23,62,9,40
NP1_0044,74,73,80,80,80,0,24,21,23,80,80,30,80,0,20
NP1_0045,76,80,80,80,80,4,80,21,80,80,76,30,62,0,40
NP1_0046,62,80,80,80,80,0,80,21,80,80,80,20,80,0,80
NP1_0047,80,80,80,80,26,6,80,62,80,80,10,69,61,28,71
NP1_0048,54,73,80,80,0,0,24,21,23,80,13,26,62,0,0
NP1_0049,36,67,80,74,0,0,80,21,80,80,10,23,62,2,40
TP1_0000,64,66,23,80,80,0,24,1,23,80,78,31,19,0,0
TP1_0001,21,38,73,80,80,0,19,1,18,80,19,13,0,0,0
TP1_0002,4,73,80,80,80,0,23,15,14,80,80,20,18,0,20
TP1_0003,32,42,49,80,80,0,17,3,14,80,80,27,28,14,0
TP1_0004,12,18,41,0,80,0,0,6,0,80,77,0,0,0,0
TP1_0005,52,57,38,80,80,4,23,23,14,80,13,20,0,0,0
TP1_0006,62,18,41,0,80,0,0,18,0,80,77,0,0,28,3
TP1_0007,61,69,73,80,80,0,19,2,18,80,80,13,0,2,4
TP1_0008,32,42,41,80,80,41,12,4,7,80,80,32,28,29,0
TP1_0009,69,73,77,80,80,4,24,26,18,80,80,26,0,17,4
TP1_0010,22,42,43,80,80,0,6,42,9,80,40,49,0,63,0
TP1_0011,61,80,77,80,80,0,45,38,18,80,76,66,0,57,0
TP1_0012,40,18,41,0,80,32,0,30,0,80,77,0,0,28,4
TP1_0013,27,18,41,16,80,0,1,23,7,80,40,14,0,57,0
TP1_0014,1,18,41,0,80,29,0,4,1,80,67,38,0,54,0
TP1_0015,48,28,41,80,80,0,14,2,2,80,77,0,0,0,2
TP1_0016,38,28,41,80,80,0,13,1,1,80,77,20,0,52,4
TP1_0017,53,54,59,80,80,0,18,1,7,80,80,10,18,10,20
TP1_0018,53,73,80,80,80,32,23,41,11,80,80,28,18,0,20
TP1_0019,61,65,60,80,80,30,45,11,18,80,80,53,0,52,8
TP1_0020,56,58,37,80,80,12,24,2,17,80,68,43,0,29,4
TP1_0021,42,54,59,80,80,0,18,13,18,80,80,19,0,23,11
TP1_0022,54,73,80,80,80,16,23,20,11,80,13,42,0,57,0
TP1_0023,27,18,41,66,80,0,1,1,0,80,77,16,0,52,0
TP1_0024,54,58,56,80,80,8,23,37,11,46,35,20,0,28,0
TP1_0025,30,28,43,80,80,0,18,1,3,80,77,0,0,0,10
TP1_0026,53,52,28,80,80,44,18,11,6,43,70,43,18,29,16
TP1_0027,12,58,63,80,80,0,23,15,15,80,80,20,18,0,20
TP1_0028,66,73,75,80,80,0,24,2,18,80,80,48,0,29,4
TP1_0029,54,58,63,80,80,0,23,14,11,80,80,27,18,29,20
TP1_0030,53,73,73,80,80,0,23,25,18,80,25,20,0,0,0
TP1_0031,54,41,22,80,80,0,23,17,11,80,23,48,0,29,0
TP1_0032,54,48,59,80,80,0,18,13,12,80,80,5,18,23,20
TP1_0033,54,58,63,80,80,8,23,29,11,80,80,27,18,0,20
TP1_0034,0,18,41,0,0,0,0,1,0,80,10,0,0,4,0
TP1_0035,27,18,41,35,80,0,1,5,7,80,80,6,62,29,0
TP1_0036,23,67,43,80,80,60,17,13,9,80,25,18,0,0,0
TP1_0037,0,0,0,0,80,0,0,1,0,34,0,0,0,0,0
TP1_0038,32,42,41,80,80,0,12,26,9,80,80,53,0,29,0
TP1_0039,27,18,41,16,80,0,1,13,7,80,80,6,44,29,0
TP1_0040,54,69,76,80,80,32,18,30,14,80,80,5,0,29,0
TP1_0041,27,18,41,6,80,54,1,30,7,80,19,10,62,57,0
TP1_0042,64,54,54,80,80,0,19,16,9,80,80,20,0,80,0
TP1_0043,54,58,63,80,80,0,23,13,11,80,80,30,18,27,20
TP1_0044,27,18,32,0,80,0,0,5,0,80,77,1,0,0,0
TP1_0045,54,73,80,80,80,4,23,17,11,80,80,45,18,57,16
TP1_0046,38,73,75,80,80,0,23,15,12,80,80,28,18,0,20
TP1_0047,4,31,41,6,54,0,0,42,6,80,80,0,0,70,0
TP1_0048,61,58,60,80,80,8,24,3,13,80,80,47,0,29,4
TP1_0049,17,18,41,66,80,0,1,5,7,80,80,12,44,0,0
VP1_0000,15,41,43,80,80,10,5,42,5,80,80,9,0,77,0
VP1_0001,39,73,75,80,80,42,23,26,11,80,80,60,18,52,18
VP1_0002,16,0,0,0,0,0,1,4,7,0,70,0,62,0,0
VP1_0003,64,73,75,80,80,0,24,1,18,80,80,20,19,0,2
VP1_0004,53,73,80,80,80,32,23,40,11,80,80,34,18,28,20
VP1_0005,66,58,58,80,80,80,24,1,8,80,80,29,0,0,4
VP1_0006,21,40,17,80,80,0,24,12,18,0,70,20,0,23,3
VP1_0007,0,18,41,0,0,0,0,1,0,80,10,0,0,0,0
VP1_0008,14,40,22,80,80,0,23,12,12,0,70,20,0,0,0
VP1_0009,38,60,75,80,80,0,23,46,11,80,61,31,18,55,20
VP1_0010,13,40,43,6,0,32,5,12,1,0,76,1,0,26,0
VP1_0011,66,40,17,80,80,14,24,0,18,0,70,61,0,29,3
VP1_0012,15,73,77,80,80,41,24,3,18,80,80,20,0,0,4
VP1_0013,66,73,75,80,80,48,24,1,18,80,80,36,0,29,4
VP1_0014,50,0,0,0,80,0,0,13,0,0,67,5,0,0,3
VP1_0015,40,41,43,66,80,32,6,31,7,80,80,6,28,17,0
VP1_0016,50,34,17,80,80,0,24,25,18,0,70,12,0,0,0
VP1_0017,9,73,80,80,0,4,23,26,17,80,80,20,0,0,4
VP1_0018,9,40,22,80,80,0,23,16,11,0,70,20,0,0,3
VP1_0019,54,73,80,80,80,0,23,17,11,80,80,46,18,52,20
VP1_0020,66,66,23,80,0,36,24,1,18,80,3,66,0,29,0
VP1_0021,19,19,41,66,80,0,7,3,7,80,80,42,19,61,0
VP1_0022,41,40,22,80,80,0,23,14,12,0,70,42,18,29,16
VP1_0023,55,73,80,80,80,0,23,4,18,80,80,26,18,0,20
VP1_0024,0,18,41,0,0,0,0,1,0,80,10,0,0,0,0
VP1_0025,0,63,68,0,0,0,16,17,9,80,80,20,18,0,20
VP1_0026,65,73,80,80,80,8,23,45,11,80,80,20,18,0,20
VP1_0027,19,18,41,0,80,0,1,4,7,80,67,5,28,52,0
VP1_0028,20,73,75,80,80,0,24,2,18,80,80,20,19,0,2
VP1_0029,1,18,41,0,0,0,0,5,1,80,67,43,0,52,0
VP1_0030,63,73,77,80,80,6,23,26,18,80,80,18,0,13,0
VP1_0031,6,19,41,80,80,0,6,1,2,80,80,20,0,0,0
VP1_0032,15,80,75,80,80,71,45,1,18,80,80,26,0,0,21
VP1_0033,11,73,80,80,80,32,23,44,11,80,80,12,0,47,4
VP1_0034,27,18,41,16,80,0,1,5,7,80,80,0,62,0,0
VP1_0035,32,15,2,80,80,0,6,23,8,0,70,9,28,0,0
VP1_0036,27,18,41,35,80,0,1,5,7,80,80,18,62,0,0
VP1_0037,43,40,22,80,80,0,24,29,23,0,70,20,18,0,16
VP1_0038,0,67,64,80,0,0,23,17,11,80,71,20,18,0,20
VP1_0039,27,21,41,80,80,41,12,32,7,80,80,26,28,0,0
VP1_0040,11,73,80,80,80,0,23,25,11,80,80,20,18,23,16
VP1_0041,66,43,17,80,80,6,24,0,23,0,70,66,62,29,3
VP1_0042,28,42,43,80,80,4,12,15,9,80,80,18,28,0,0
VP1_0043,54,40,22,80,80,0,23,11,17,0,70,20,0,0,10
VP1_0044,9,40,22,80,80,48,24,16,23,0,70,20,0,0,3
VP1_0045,22,0,0,16,80,0,1,42,7,0,70,0,62,6,0
VP1_0046,27,18,41,6,80,0,1,5,7,80,80,2,44,0,0
VP1_0047,27,18,41,35,80,0,1,5,7,80,80,1,62,0,0
VP1_0048,27,18,41,16,80,0,1,5,7,80,80,8,62,0,0
VP1_0049,55,73,80,80,80,48,23,13,18,80,80,26,18,0,20
WP1_0000,80,45,38,80,0,32,23,37,11,0,67,78,18,27,16
WP1_0001,80,73,80,80,80,14,23,21,11,80,80,80,18,29,20
WP1_0002,80,80,80,80,80,77,80,52,80,80,80,75,43,57,38
WP1_0003,67,40,22,80,80,8,23,20,12,0,70,80,18,29,16
WP1_0004,80,80,80,80,80,28,44,19,11,80,80,80,0,42,38
WP1_0005,32,19,41,66,0,56,20,5,0,80,13,74,0,29,3
WP1_0006,80,80,80,80,54,28,44,21,11,80,73,80,0,29,40
WP1_0007,80,47,22,80,80,0,80,20,80,0,70,80,62,29,41
WP1_0008,77,80,80,80,80,48,44,8,18,80,80,80,0,29,36
WP1_0009,80,40,22,80,80,32,24,20,23,0,70,80,62,29,0
WP1_0010,80,80,80,80,0,48,44,21,11,80,80,80,0,29,41
WP1_0011,32,3,6,80,80,45,19,36,20,0,0,80,0,49,0
WP1_0012,67,68,20,80,63,45,19,52,10,29,57,68,0,57,0
WP1_0013,80,80,73,80,80,20,44,21,11,80,40,80,0,29,41
WP1_0014,80,80,80,80,80,48,44,21,11,80,80,80,18,29,80
WP1_0015,80,52,32,80,80,8,44,37,11,0,3,80,0,52,40
WP1_0016,80,80,80,80,80,2,44,63,11,80,80,80,0,57,41
WP1_0017,80,40,22,80,80,39,24,29,16,0,55,80,18,29,15
WP1_0018,75,40,22,80,0,43,24,18,23,0,51,61,62,52,0
WP1_0019,20,73,80,80,63,48,24,21,11,80,80,42,18,0,20
WP1_0020,80,53,76,80,80,14,45,37,22,0,49,80,0,52,40
WP1_0021,80,73,80,80,80,14,23,21,11,80,76,80,0,29,12
WP1_0022,80,40,22,80,80,80,24,49,23,0,70,80,46,57,16
WP1_0023,10,40,22,80,80,46,23,16,11,0,3,58,0,29,0
WP1_0024,41,40,19,80,80,48,24,31,12,0,61,80,0,52,0
WP1_0025,29,47,22,80,80,35,27,31,11,0,70,70,18,29,18
WP1_0026,47,11,8,80,0,45,35,4,9,0,3,80,0,29,7
WP1_0027,80,47,22,80,80,0,45,20,23,0,70,75,62,29,41
WP1_0028,32,3,6,80,0,17,6,16,3,0,60,80,0,52,0
WP1_0029,80,40,22,80,37,10,23,79,11,0,70,80,18,80,16
WP1_0030,75,40,32,80,80,33,24,46,23,0,70,80,18,30,16
WP1_0031,24,47,22,80,0,80,44,70,14,0,70,80,0,57,40
WP1_0032,16,47,22,80,0,30,80,20,80,0,3,80,62,29,40
WP1_0033,80,66,28,80,0,8,23,21,11,80,56,80,18,29,16
WP1_0034,58,0,10,0,0,10,5,20,10,0,70,76,18,29,16
WP1_0035,9,47,22,80,0,0,27,16,11,0,0,56,0,0,0
WP1_0036,80,47,32,80,0,38,44,62,11,0,70,80,0,80,12
WP1_0037,80,47,22,80,0,80,45,52,23,0,70,80,62,57,38
WP1_0038,79,73,80,80,80,20,23,21,11,80,80,80,0,29,0
WP1_0039,80,47,22,80,54,48,80,62,80,0,70,80,28,35,22
WP1_0040,80,73,80,80,80,0,23,21,11,80,80,80,18,29,16
WP1_0041,80,40,22,80,80,8,23,62,11,0,70,80,18,57,16
WP1_0042,74,73,80,80,0,48,24,19,23,80,80,75,27,29,20
WP1_0043,78,28,15,80,26,23,23,20,11,0,0,79,0,3,0
WP1_0044,80,41,22,80,17,48,44,16,11,0,3,80,0,29,40
WP1_0045,65,42,28,80,80,14,23,37,11,0,3,80,0,50,0
WP1_0046,58,40,22,80,80,26,23,20,11,0,3,80,0,29,0
WP1_0047,73,47,22,80,80,48,80,20,80,0,70,80,62,29,40
WP1_0048,80,40,22,80,0,48,24,20,15,0,67,74,0,26,0
WP1_0049,36,47,22,80,0,6,30,20,23,0,3,76,44,3,2
XP1_0000,27,18,41,0,0,0,1,5,7,80,20,1,80,0,16
XP1_0001,0,47,22,80,26,3,80,16,80,0,4,20,80,0,67
XP1_0002,0,24,20,0,0,0,11,16,17,0,0,12,80,0,15
XP1_0003,0,7,0,0,0,3,22,0,7,0,0,0,80,0,56
XP1_0004,0,7,0,0,0,0,21,4,7,0,0,0,80,0,70
XP1_0005,0,19,10,0,0,3,22,1,7,80,17,0,80,0,77
XP1_0006,0,25,41,0,0,3,22,1,7,80,14,0,80,0,66
XP1_0007,0,40,22,80,0,0,24,20,23,0,60,20,80,0,16
XP1_0008,2,7,0,0,0,0,22,0,7,0,67,0,80,0,67
XP1_0009,56,0,0,0,0,0,1,4,7,0,0,0,80,0,16
XP1_0010,43,47,22,80,80,3,80,16,80,0,70,20,80,0,55
XP1_0011,80,7,0,0,26,0,22,4,7,0,10,5,80,0,70
XP1_0012,6,7,0,0,0,22,22,4,7,0,10,0,80,0,67
XP1_0013,0,18,30,0,0,0,1,1,7,80,13,0,80,0,20
XP1_0014,0,18,25,0,0,0,1,1,7,80,77,0,80,0,20
XP1_0015,11,73,80,80,0,8,24,17,23,80,80,20,46,0,20
XP1_0016,0,7,0,0,26,0,22,0,7,0,10,0,80,0,67
XP1_0017,29,18,41,6,80,0,1,1,7,80,13,0,80,0,20
XP1_0018,6,73,80,80,0,0,24,21,23,80,20,20,80,0,20
XP1_0019,0,40,22,80,0,0,24,20,23,0,70,20,80,0,16
XP1_0020,6,40,22,80,0,7,24,20,23,0,0,20,80,0,16
XP1_0021,0,0,0,0,0,0,1,4,7,0,0,0,80,0,16
XP1_0022,0,0,0,0,80,0,0,0,7,0,67,0,80,0,16
XP1_0023,53,18,41,0,26,8,1,13,7,80,29,6,80,23,20
XP1_0024,2,18,34,0,0,0,1,1,7,80,10,0,80,0,16
XP1_0025,27,18,41,0,0,80,1,31,7,80,10,6,61,28,17
XP1_0026,9,47,22,80,0,11,80,16,80,0,0,20,62,0,40
XP1_0027,23,18,30,0,0,45,1,4,7,80,16,3,80,34,20
XP1_0028,1,0,0,0,0,0,1,0,7,0,0,0,80,0,16
XP1_0029,2,7,0,0,0,48,22,4,7,0,58,0,80,0,70
XP1_0030,19,40,22,80,26,32,24,16,23,0,0,20,80,0,16
XP1_0031,3,18,41,0,63,32,1,3,7,80,80,0,80,0,20
XP1_0032,13,0,0,0,0,0,18,4,1,0,0,3,80,0,70
XP1_0033,25,7,0,0,0,12,22,0,7,0,67,0,80,0,67
XP1_0034,11,56,74,0,0,0,34,17,16,80,13,0,80,0,77
XP1_0035,9,40,22,80,0,0,24,14,23,0,3,9,80,19,16
XP1_0036,11,47,22,80,0,0,80,16,51,0,70,20,80,0,67
XP1_0037,34,80,78,80,0,0,80,17,80,80,65,26,80,0,77
XP1_0038,17,0,0,0,80,0,1,4,6,0,67,0,80,0,16
XP1_0039,3,25,41,0,0,0,22,1,7,80,20,4,80,0,77
XP1_0040,3,7,0,0,0,0,21,0,7,0,0,0,80,0,67
XP1_0041,25,18,41,0,0,0,1,1,7,80,62,0,80,0,20
XP1_0042,0,7,0,0,0,4,1,0,7,0,13,13,80,0,27
XP1_0043,21,7,0,0,0,26,22,4,7,0,10,0,80,0,70
XP1_0044,0,1,4,0,0,0,1,15,7,80,65,0,80,0,20
XP1_0045,3,73,71,0,0,0,24,17,21,80,20,20,80,0,20
XP1_0046,6,24,0,0,0,0,1,4,7,0,10,9,80,0,16
XP1_0047,2,0,0,0,0,0,0,0,7,0,67,0,80,0,16
XP1_0048,2,0,0,0,80,32,1,0,7,0,13,29,80,3,16
XP1_0049,6,25,41,0,0,0,22,1,7,80,80,0,80,23,67
YP1_0000,38,66,28,80,0,20,23,52,5,80,11,39,0,63,0
YP1_0001,54,7,0,0,0,14,21,28,0,0,0,35,0,57,0
YP1_0002,32,42,43,80,0,80,12,58,0,80,77,34,0,80,0
YP1_0003,45,18,41,0,0,0,1,33,7,80,80,28,62,80,4
YP1_0004,54,11,32,0,0,8,0,37,0,0,67,29,18,80,16
YP1_0005,30,42,43,80,80,77,12,17,9,80,13,56,28,71,0
YP1_0006,18,22,2,0,0,80,9,41,1,0,13,32,0,80,0
YP1_0007,27,0,10,0,0,25,0,41,7,0,3,10,62,80,0
YP1_0008,32,0,0,0,0,27,0,52,0,0,61,34,0,63,0
YP1_0009,64,0,10,0,0,17,0,43,0,0,67,49,0,80,1
YP1_0010,54,69,70,80,0,80,18,42,0,80,77,30,18,80,20
YP1_0011,27,18,41,0,54,52,1,35,7,80,13,6,0,71,0
YP1_0012,64,18,41,0,0,14,0,42,0,80,10,35,0,80,0
YP1_0013,53,6,21,0,0,16,0,26,0,27,77,29,18,80,19
YP1_0014,0,18,2,80,0,26,9,39,1,0,3,41,0,63,0
YP1_0015,27,18,33,0,0,25,0,58,0,80,71,33,0,63,0
YP1_0016,49,40,22,74,0,10,23,59,11,0,0,55,0,80,3
YP1_0017,8,18,37,0,0,6,0,41,0,12,13,9,0,80,0
YP1_0018,32,5,16,0,0,0,0,41,0,0,0,35,0,80,0
YP1_0019,54,40,27,80,0,33,24,43,18,0,70,66,0,80,3
YP1_0020,49,34,41,80,80,12,13,42,0,80,77,35,0,80,4
YP1_0021,54,40,27,80,0,14,24,43,18,0,3,66,0,80,0
YP1_0022,54,1,10,0,0,17,0,42,0,68,0,49,0,80,0
YP1_0023,32,0,0,0,0,68,0,41,0,0,0,34,0,80,0
YP1_0024,53,42,70,80,80,32,18,17,1,80,77,22,0,80,16
YP1_0025,32,29,41,80,80,48,12,41,9,29,13,65,28,80,0
YP1_0026,38,40,17,0,0,48,23,58,10,0,3,64,0,80,0
YP1_0027,53,73,80,80,80,8,23,52,11,80,80,60,0,80,11
YP1_0028,30,69,47,80,0,80,24,42,0,80,10,43,0,80,0
YP1_0029,12,0,0,0,0,8,0,33,0,0,9,29,0,77,0
YP1_0030,27,0,10,0,0,33,0,29,0,0,0,10,0,69,0
YP1_0031,64,18,41,0,80,24,0,44,0,80,77,35,0,80,4
YP1_0032,54,0,0,0,80,48,0,41,0,0,67,35,0,76,3
YP1_0033,40,34,41,80,63,10,12,42,0,80,10,29,0,80,0
YP1_0034,9,0,0,0,0,0,1,16,7,0,70,0,62,0,0
YP1_0035,10,18,41,0,0,0,0,59,0,80,10,23,0,80,0
YP1_0036,66,18,41,0,0,25,0,37,0,46,10,49,0,68,0
YP1_0037,27,18,41,0,80,0,0,41,0,80,77,18,0,80,0
YP1_0038,12,0,0,0,0,0,0,41,0,0,9,34,0,80,0
YP1_0039,53,61,68,80,0,46,18,42,0,80,10,29,0,80,0
YP1_0040,53,0,10,0,0,8,0,41,0,0,0,29,0,80,0
YP1_0041,53,70,32,80,0,76,17,44,11,19,0,28,0,80,0
YP1_0042,49,73,77,80,80,0,24,47,18,41,80,66,0,80,3
YP1_0043,33,0,10,0,0,80,0,54,0,0,67,34,0,71,0
YP1_0044,30,15,2,80,37,45,12,29,9,0,3,40,19,55,0
YP1_0045,40,0,10,0,0,25,0,41,0,0,0,35,0,80,0
YP1_0046,80,40,27,80,80,25,24,43,18,0,70,80,0,80,3
YP1_0047,53,69,76,80,80,32,18,17,6,80,80,32,0,80,0
YP1_0048,64,18,41,0,0,25,0,45,0,80,77,49,0,80,0
YP1_0049,41,66,76,80,80,12,23,60,12,0,9,66,0,80,0
ZP1_0000,0,22,41,0,0,8,2,3,0,80,77,0,18,0,77
ZP1_0001,2,47,22,80,0,0,44,21,9,0,10,20,18,0,80
ZP1_0002,0,23,25,0,0,48,21,3,0,80,77,0,18,0,77
ZP1_0003,51,80,80,80,80,56,44,32,11,80,80,20,18,0,80
ZP1_0004,20,25,41,0,54,0,22,5,7,80,76,0,80,0,80
ZP1_0005,54,77,80,80,0,0,44,21,11,80,10,20,18,0,80
ZP1_0006,34,24,41,0,26,3,21,1,0,80,10,0,18,0,77
ZP1_0007,2,18,41,0,0,0,0,5,0,80,62,0,61,0,66
ZP1_0008,0,19,70,0,0,0,27,21,11,61,74,20,18,0,80
ZP1_0009,19,25,41,0,80,32,21,21,0,80,77,0,18,28,80
ZP1_0010,47,80,80,80,80,0,44,21,11,80,80,20,18,0,80
ZP1_0011,0,24,10,0,0,0,21,21,0,80,10,0,18,28,80
ZP1_0012,34,80,80,80,26,0,44,17,11,80,20,20,18,0,77
ZP1_0013,0,18,6,0,0,0,22,1,7,80,12,0,80,0,73
ZP1_0014,29,25,41,0,0,0,22,5,7,80,68,6,80,28,80
ZP1_0015,6,25,41,0,0,0,22,5,7,80,20,0,80,0,80
ZP1_0016,53,80,80,80,80,78,44,32,11,80,80,20,18,0,80
ZP1_0017,56,22,28,0,80,0,21,5,0,80,77,0,18,0,80
ZP1_0018,56,25,41,0,0,0,22,5,7,80,10,0,80,0,80
ZP1_0019,0,25,41,0,0,32,21,5,0,80,77,0,18,0,80
ZP1_0020,0,75,74,80,0,54,44,17,11,80,10,18,18,0,77
ZP1_0021,28,24,50,0,17,0,9,21,9,80,10,3,18,29,80
ZP1_0022,0,25,41,0,0,19,18,1,7,80,13,0,80,0,77
ZP1_0023,53,80,80,80,80,0,44,21,11,80,80,41,18,52,77
ZP1_0024,0,25,41,0,0,0,22,5,7,80,80,0,80,0,80
ZP1_0025,71,74,72,80,26,0,44,21,11,80,20,29,18,2,80
ZP1_0026,4,18,41,0,0,0,1,5,7,80,29,0,80,0,64
ZP1_0027,0,0,6,0,0,0,0,1,0,51,75,0,18,0,74
ZP1_0028,50,25,41,0,80,0,21,5,0,80,77,4,18,0,80
ZP1_0029,40,80,80,80,63,0,44,17,11,80,20,39,18,45,77
ZP1_0030,53,73,28,80,26,0,44,17,11,80,12,60,18,3,73
ZP1_0031,0,77,80,80,0,0,40,17,11,80,77,20,18,0,77
ZP1_0032,0,7,2,0,0,0,22,1,7,27,0,0,80,0,76
ZP1_0033,53,7,7,0,0,0,21,1,0,51,18,29,18,3,77
ZP1_0034,71,25,41,0,26,0,22,5,7,80,20,5,80,0,80
ZP1_0035,17,80,80,80,26,3,44,21,11,80,20,20,18,0,80
ZP1_0036,53,25,41,80,80,3,21,1,1,80,77,0,18,0,77
ZP1_0037,13,25,41,0,0,62,22,5,7,80,77,0,80,0,80
ZP1_0038,0,20,30,0,0,0,22,5,7,80,16,0,80,0,80
ZP1_0039,6,25,41,0,0,0,22,5,7,80,20,0,80,0,80
ZP1_0040,2,25,41,0,0,74,22,5,7,80,10,3,80,0,80
ZP1_0041,0,18,41,0,0,0,0,5,0,80,10,0,0,0,0
ZP1_0042,6,25,41,0,0,32,22,5,7,80,10,0,80,0,80
ZP1_0043,53,80,80,80,80,0,44,21,11,80,80,26,18,38,77
ZP1_0044,71,25,41,0,80,0,22,5,7,80,80,5,80,0,80
ZP1_0045,0,25,31,0,0,80,22,1,7,80,10,0,80,0,77
ZP1_0046,9,47,22,80,0,0,44,16,11,0,0,20,0,0,40
ZP1_0047,51,25,31,0,0,0,3,5,0,80,10,0,18,0,77
ZP1_0048,9,80,80,80,0,11,80,21,80,80,80,20,80,0,77
ZP1_0049,9,80,80,80,26,0,44,21,11,80,10,20,18,0,80
