,A,E,F,H,I,K,L,M,N,T,V,W,X,Y,Z
MP1_0026,0,61,57,80,12,31,66,80,34,0,34,56,0,68,33
MP1_0027,80,80,80,80,30,56,80,80,78,80,75,56,0,57,28
MP1_0028,18,0,11,8,0,32,43,15,35,0,0,31,0,59,31
MP1_0029,68,47,67,0,12,31,30,41,18,80,14,0,79,68,51
MP1_0030,5,61,52,0,0,42,37,80,17,0,0,61,79,68,73
MP1_0031,62,80,66,80,0,58,55,80,31,25,20,74,0,68,4
MP1_0032,0,80,80,80,0,31,69,80,77,44,78,55,80,68,44
MP1_0033,0,80,76,80,0,31,66,80,50,80,80,70,0,57,40
MP1_0034,62,0,0,0,0,4,0,58,12,0,46,64,79,68,40
MP1_0035,80,61,58,80,42,58,69,80,77,0,7,55,80,0,44
MP1_0036,0,61,58,80,0,58,55,58,31,0,46,55,79,42,42
MP1_0037,80,61,58,80,54,55,69,80,77,0,0,74,1,68,4
MP1_0038,69,61,62,80,0,35,55,80,31,0,20,74,0,68,4
MP1_0039,62,61,77,0,30,58,69,80,77,0,7,74,80,68,44
MP1_0040,56,80,80,80,68,58,55,80,31,80,36,74,0,80,11
MP1_0041,80,80,79,80,30,58,66,80,34,44,16,75,79,68,73
MP1_0042,80,80,80,80,12,45,66,80,34,80,14,75,0,68,40
MP1_0043,24,61,58,80,13,58,69,80,77,0,2,60,1,68,4
MP1_0044,62,61,54,80,0,58,66,80,34,0,5,75,79,68,73
MP1_0045,80,80,80,80,30,32,69,80,77,0,0,60,1,68,4
MP1_0046,0,80,80,80,0,51,66,80,34,80,16,61,0,80,40
MP1_0047,0,80,80,80,0,31,69,80,77,80,34,55,1,68,11
MP1_0048,56,80,80,80,0,52,69,80,77,80,73,74,1,80,11
MP1_0049,7,61,48,0,0,38,52,80,69,0,0,55,80,68,44
NP1_0000,80,80,80,80,80,79,80,7,80,80,80,80,80,80,68
NP1_0001,18,80,80,80,30,31,80,65,80,80,14,56,1,9,40
NP1_0002,80,80,80,80,80,31,80,22,80,80,80,61,80,11,80
NP1_0003,80,61,58,80,80,31,80,22,80,0,25,80,1,12,33
NP1_0004,0,80,57,80,0,31,69,22,76,80,34,60,1,0,11
NP1_0005,64,80,80,80,54,31,80,22,80,80,78,56,1,0,40
NP1_0006,0,61,48,80,0,31,80,22,80,0,66,56,1,0,33
NP1_0007,18,80,80,80,0,31,80,22,80,80,14,61,1,33,40
NP1_0008,16,80,80,80,80,31,69,22,77,80,80,55,80,0,51
NP1_0009,80,80,76,80,80,31,80,22,80,80,34,56,1,0,40
NP1_0010,18,61,77,80,80,35,80,0,80,0,38,56,1,0,29
NP1_0011,80,61,58,80,80,31,69,22,77,0,59,55,1,0,4
NP1_0012,18,61,57,80,0,32,69,22,77,0,64,60,1,12,4
NP1_0013,0,80,80,80,0,31,58,58,75,80,14,55,0,57,7
NP1_0014,18,80,80,80,0,55,80,37,80,80,14,39,1,59,33
NP1_0015,10,80,80,80,80,31,80,22,80,80,73,56,1,0,40
NP1_0016,0,44,48,80,0,55,80,22,80,0,66,56,1,0,33
NP1_0017,80,80,80,80,80,78,80,30,80,80,80,62,80,21,80
NP1_0018,18,80,79,80,80,69,80,73,80,80,78,56,1,9,33
NP1_0019,80,80,73,80,0,58,69,22,77,80,14,55,80,0,51
NP1_0020,67,80,80,80,80,31,80,22,80,80,80,56,80,0,80
NP1_0021,16,80,80,80,68,31,69,22,77,80,80,55,80,0,51
NP1_0022,0,61,58,80,80,31,80,9,80,0,62,56,1,0,33
NP1_0023,30,22,22,72,80,22,52,22,67,80,80,56,80,0,80
NP1_0024,80,80,80,80,80,31,80,22,80,80,80,80,80,53,80
NP1_0025,80,80,76,80,80,31,80,22,80,80,80,56,1,0,40
NP1_0026,18,61,58,80,12,31,80,22,80,0,20,56,1,0,33
NP1_0027,80,61,58,80,80,31,80,0,80,0,66,72,1,12,33
NP1_0028,18,47,73,0,80,31,46,22,79,80,80,5,1,71,40
NP1_0029,80,80,80,80,68,31,80,22,80,80,76,75,1,21,40
NP1_0030,80,80,80,80,80,31,80,29,80,80,80,61,1,71,40
NP1_0031,67,80,80,80,80,31,69,22,77,80,80,60,80,12,51
NP1_0032,16,80,80,80,80,31,69,8,77,80,80,55,0,0,7
NP1_0033,80,80,80,80,80,31,80,22,80,80,73,56,1,0,40
NP1_0034,80,80,80,80,68,31,69,22,77,80,34,55,1,0,11
NP1_0035,80,80,80,80,80,62,80,34,80,80,80,80,80,80,80
NP1_0036,80,80,80,80,80,31,69,22,77,80,80,60,80,26,51
NP1_0037,68,44,80,0,67,80,46,22,69,80,80,0,11,0,11
NP1_0038,80,61,58,80,80,33,80,37,80,0,66,61,80,59,73
NP1_0039,0,61,58,80,26,80,80,22,80,0,66,56,80,0,73
NP1_0040,80,61,58,80,67,31,80,22,80,0,66,79,1,12,33
NP1_0041,80,61,58,80,80,33,80,22,80,0,66,57,80,0,73
NP1_0042,18,61,58,80,80,55,80,30,80,0,20,56,1,0,33
NP1_0043,18,80,80,80,68,31,80,22,80,80,34,61,1,26,40
NP1_0044,80,80,80,80,80,31,69,22,77,80,80,55,80,0,51
NP1_0045,80,80,80,80,80,31,80,22,80,80,78,56,1,0,40
NP1_0046,67,80,80,80,80,31,80,22,80,80,80,56,80,0,80
NP1_0047,80,80,80,80,42,32,80,65,80,80,14,80,80,9,77
NP1_0048,56,80,80,80,0,31,69,22,77,80,34,56,1,0,11
NP1_0049,18,80,80,80,0,31,80,22,80,80,14,61,1,15,40
TP1_0000,74,80,38,80,80,31,69,0,77,80,76,60,0,0,7
TP1_0001,10,50,60,80,80,31,49,0,64,80,34,16,0,0,7
TP1_0002,6,80,80,80,80,31,66,0,47,80,80,55,79,0,47
TP1_0003,30,52,29,80,80,0,55,0,63,80,80,60,1,0,7
TP1_0004,10,19,22,0,67,0,0,22,0,80,60,0,0,0,11
TP1_0005,62,80,64,80,80,38,66,8,47,80,34,55,0,0,7
TP1_0006,64,19,22,0,80,0,0,8,0,80,60,1,0,9,19
TP1_0007,74,80,60,80,80,31,49,0,64,80,80,5,0,11,19
TP1_0008,30,52,22,80,80,27,39,22,46,80,80,68,1,12,11
TP1_0009,67,80,67,80,80,31,69,46,64,80,80,57,0,0,19
TP1_0010,18,52,35,80,80,0,24,58,59,80,44,64,0,39,7
TP1_0011,74,80,67,80,80,31,80,51,67,80,76,79,0,21,7
TP1_0012,61,19,22,0,80,25,0,43,0,80,60,0,0,9,19
TP1_0013,18,19,22,0,80,0,14,22,46,80,44,6,0,21,0
TP1_0014,0,19,22,0,80,26,11,8,2,80,78,57,0,21,7
TP1_0015,61,19,28,80,80,9,32,0,30,80,60,0,0,0,7
TP1_0016,56,19,32,80,80,0,29,4,16,80,60,21,19,71,19
TP1_0017,62,80,73,80,80,33,46,0,20,80,80,5,79,12,47
TP1_0018,62,80,80,80,68,58,55,58,31,80,80,56,79,0,47
TP1_0019,74,80,67,80,80,44,80,8,67,80,80,76,0,71,19
TP1_0020,67,80,58,80,80,32,69,0,64,80,73,38,0,12,16
TP1_0021,65,80,72,80,80,31,46,15,62,80,80,5,0,59,33
TP1_0022,62,80,80,80,80,46,55,8,31,80,34,68,0,21,7
TP1_0023,18,19,22,72,80,0,3,0,4,80,60,15,0,71,11
TP1_0024,62,80,79,80,80,35,55,58,31,44,48,45,0,9,0
TP1_0025,49,19,35,80,80,9,46,0,17,80,60,0,0,0,33
TP1_0026,56,80,36,80,80,57,57,0,9,61,66,24,69,12,40
TP1_0027,6,80,80,80,80,31,66,0,49,80,80,55,69,0,47
TP1_0028,74,80,57,80,80,31,69,0,64,80,80,75,0,12,19
TP1_0029,62,80,80,80,80,31,55,0,31,80,80,23,79,12,47
TP1_0030,65,80,80,80,80,31,66,8,62,80,39,55,0,0,7
TP1_0031,62,61,58,80,80,31,55,0,31,80,35,78,0,12,7
TP1_0032,62,63,73,80,80,31,46,15,43,80,80,5,79,59,47
TP1_0033,62,80,80,80,80,35,55,46,41,80,80,60,50,0,47
TP1_0034,0,19,22,0,0,0,0,0,0,80,14,0,0,26,7
TP1_0035,18,19,22,16,80,0,14,22,46,80,80,9,1,12,11
TP1_0036,30,77,35,80,80,39,55,15,59,80,39,55,0,0,7
TP1_0037,0,0,0,0,80,0,0,0,0,36,0,0,0,0,4
TP1_0038,30,52,35,80,80,0,39,46,59,80,80,79,0,12,7
TP1_0039,18,19,22,0,80,0,14,11,46,80,80,5,1,12,7
TP1_0040,59,80,73,80,80,56,46,43,46,80,80,5,0,9,7
TP1_0041,18,19,22,0,80,31,14,43,46,80,39,5,1,21,7
TP1_0042,74,80,50,80,80,22,49,0,55,80,80,20,0,80,7
TP1_0043,62,80,80,80,80,31,55,0,31,80,80,50,79,53,47
TP1_0044,18,19,16,0,67,0,0,22,4,80,58,0,0,0,11
TP1_0045,62,80,80,80,80,31,55,0,31,80,80,67,79,21,47
TP1_0046,56,80,57,80,80,31,55,0,33,80,80,56,69,0,47
TP1_0047,3,19,22,0,38,0,0,58,25,80,80,0,0,68,7
TP1_0048,74,80,67,80,80,32,69,0,53,80,80,24,0,12,19
TP1_0049,10,21,22,72,80,0,14,22,46,80,80,55,1,0,11
VP1_0000,3,52,35,80,55,5,10,58,29,80,80,17,0,80,7
VP1_0001,56,80,57,80,80,52,55,7,31,80,80,74,79,71,35
VP1_0002,10,0,0,0,0,0,14,22,46,0,66,0,1,0,4
VP1_0003,74,80,57,80,80,31,69,0,76,80,80,55,0,0,7
VP1_0004,62,80,80,80,80,58,55,46,31,80,80,68,79,26,47
VP1_0005,74,80,57,80,80,78,69,0,21,80,78,42,0,0,19
VP1_0006,7,61,35,80,80,31,69,15,64,0,66,55,0,59,12
VP1_0007,0,19,22,0,0,0,0,0,0,80,14,0,0,0,7
VP1_0008,12,61,58,80,80,33,55,11,32,0,66,55,0,0,0
VP1_0009,62,80,57,80,80,31,55,43,31,80,78,59,79,21,47
VP1_0010,0,52,35,0,0,27,10,15,13,0,76,0,0,59,0
VP1_0011,74,61,35,80,80,32,69,0,64,0,66,79,0,12,12
VP1_0012,0,80,67,80,80,58,69,0,62,80,80,55,0,0,19
VP1_0013,74,80,57,80,80,62,69,0,64,80,80,68,0,12,19
VP1_0014,54,0,0,0,80,0,0,35,0,0,46,5,0,0,12
VP1_0015,18,52,29,72,80,25,24,75,46,80,80,16,1,0,9
VP1_0016,54,44,31,80,80,31,58,46,64,0,66,55,0,0,0
VP1_0017,0,80,80,80,0,31,66,50,59,80,80,55,0,0,19
VP1_0018,0,61,58,80,80,31,55,0,31,0,66,55,19,0,12
VP1_0019,62,80,80,80,80,31,55,0,31,80,80,70,79,71,47
VP1_0020,74,73,38,80,0,53,69,0,64,80,20,79,0,12,0
VP1_0021,17,19,22,72,80,0,29,0,31,80,80,68,0,47,7
VP1_0022,62,61,57,80,80,31,66,0,33,0,66,75,79,12,40
VP1_0023,65,80,80,80,80,31,66,0,62,80,80,55,61,0,47
VP1_0024,0,19,22,0,0,0,0,0,0,80,14,0,0,0,7
VP1_0025,0,80,64,0,0,31,41,0,15,80,78,55,79,0,47
VP1_0026,67,80,80,80,80,35,55,68,41,80,80,55,42,0,51
VP1_0027,12,19,22,0,80,0,14,22,34,80,78,5,1,71,11
VP1_0028,3,80,57,80,80,31,69,0,76,80,80,55,0,0,7
VP1_0029,0,19,22,0,0,0,11,11,2,80,78,57,0,71,7
VP1_0030,67,80,67,80,80,32,66,50,61,80,80,57,0,0,7
VP1_0031,12,19,22,80,80,0,26,0,2,80,80,55,0,0,7
VP1_0032,0,80,57,80,80,78,80,0,67,80,80,56,0,0,23
VP1_0033,0,80,80,80,55,58,55,58,30,80,80,55,0,42,19
VP1_0034,18,19,22,0,80,0,14,22,46,80,80,0,1,0,11
VP1_0035,30,33,7,80,80,0,24,62,47,0,66,42,1,0,4
VP1_0036,18,19,22,16,80,0,14,22,46,80,80,34,1,0,11
VP1_0037,49,61,58,80,80,31,69,11,77,0,66,55,79,0,40
VP1_0038,0,80,53,80,0,31,55,0,31,80,80,55,79,0,47
VP1_0039,30,30,22,80,80,27,39,57,46,80,80,55,1,0,11
VP1_0040,0,80,80,80,80,31,55,7,31,80,80,55,79,59,43
VP1_0041,74,61,35,80,80,31,69,0,76,0,66,79,1,12,12
VP1_0042,30,52,35,80,80,0,39,29,59,80,80,55,1,0,9
VP1_0043,62,61,58,80,80,31,66,8,56,0,66,55,0,0,26
VP1_0044,0,61,58,80,80,53,69,0,65,0,66,55,0,0,12
VP1_0045,18,0,0,0,80,0,14,80,46,0,66,0,1,18,4
VP1_0046,18,19,22,0,80,0,14,22,46,80,80,4,1,0,11
VP1_0047,18,19,22,16,80,0,14,22,46,80,80,0,1,0,11
VP1_0048,18,19,22,0,80,0,14,22,46,80,80,18,1,0,11
VP1_0049,65,80,80,80,80,62,66,8,58,80,80,55,42,0,47
WP1_0000,80,61,65,80,0,58,55,37,31,0,46,79,79,71,44
WP1_0001,80,80,80,80,80,32,55,22,31,80,80,79,79,12,51
WP1_0002,80,80,80,80,80,78,80,50,80,80,80,80,1,21,40
WP1_0003,80,61,57,80,80,32,55,22,33,0,66,79,79,12,44
WP1_0004,80,80,80,80,80,43,66,22,34,80,80,80,0,12,40
WP1_0005,30,19,22,72,0,25,24,22,0,80,34,65,0,12,11
WP1_0006,80,80,80,80,50,43,66,22,34,80,58,80,0,12,40
WP1_0007,80,61,58,80,80,31,80,22,80,0,66,80,1,12,33
WP1_0008,74,80,80,80,80,53,77,22,65,80,80,80,0,12,40
WP1_0009,80,61,58,80,80,41,69,22,77,0,66,79,1,12,4
WP1_0010,80,80,80,80,0,53,66,22,34,80,80,80,0,12,40
WP1_0011,30,14,0,80,80,46,59,37,46,0,0,79,0,71,4
WP1_0012,80,80,53,80,54,22,49,65,19,44,47,69,0,21,11
WP1_0013,80,80,80,80,80,31,66,22,34,80,44,80,0,12,40
WP1_0014,80,80,80,80,80,53,66,22,34,80,80,80,79,12,80
WP1_0015,80,61,62,80,80,32,66,37,34,0,20,80,0,71,33
WP1_0016,80,80,80,80,80,32,66,65,34,80,80,80,0,21,40
WP1_0017,80,61,58,80,80,56,58,30,35,0,61,79,79,12,44
WP1_0018,73,61,58,80,0,54,69,37,76,0,59,66,1,71,4
WP1_0019,7,80,80,80,54,53,69,22,31,80,80,58,79,0,51
WP1_0020,80,61,80,80,80,32,69,37,38,0,61,80,0,71,33
WP1_0021,80,80,80,80,80,32,55,22,31,80,78,79,0,12,13
WP1_0022,80,61,58,80,80,78,69,60,77,0,66,79,80,21,44
WP1_0023,6,61,58,80,80,51,55,0,31,0,20,73,0,12,0
WP1_0024,62,61,45,80,80,55,68,15,36,0,66,80,0,71,0
WP1_0025,16,61,58,80,80,61,55,30,31,0,66,79,79,12,44
WP1_0026,30,33,7,80,0,22,63,22,39,0,20,80,0,12,8
WP1_0027,80,61,58,80,80,31,80,22,80,0,66,80,1,12,33
WP1_0028,30,11,0,80,0,5,15,37,7,0,59,79,0,71,4
WP1_0029,80,61,58,80,12,32,55,80,31,0,66,79,79,80,44
WP1_0030,80,61,62,80,80,47,69,50,77,0,66,79,79,12,40
WP1_0031,13,61,58,80,0,78,77,69,50,0,66,80,0,21,33
WP1_0032,13,61,58,80,0,44,80,22,80,0,20,80,1,12,33
WP1_0033,80,80,61,80,0,32,55,22,31,80,62,79,79,12,40
WP1_0034,64,0,7,0,0,1,9,22,27,0,66,79,79,12,44
WP1_0035,0,61,58,80,0,31,55,0,31,0,0,74,0,0,0
WP1_0036,80,61,62,80,0,48,66,58,34,0,66,80,0,80,2
WP1_0037,80,61,58,80,0,78,80,50,80,0,66,80,1,21,33
WP1_0038,74,80,80,80,80,31,55,22,31,80,80,79,0,12,11
WP1_0039,80,61,58,80,50,53,80,72,80,0,66,80,1,30,18
WP1_0040,80,80,80,80,80,31,55,22,31,80,80,79,79,12,51
WP1_0041,80,61,58,80,80,35,55,65,31,0,66,79,79,21,44
WP1_0042,80,80,80,80,0,53,69,22,77,80,80,79,80,12,51
WP1_0043,80,39,22,80,30,43,55,22,31,0,0,79,0,0,4
WP1_0044,80,44,54,80,26,53,66,0,34,0,20,80,0,12,29
WP1_0045,80,61,39,80,80,32,55,37,31,0,20,79,0,71,4
WP1_0046,74,61,57,80,80,38,55,22,31,0,20,79,0,12,4
WP1_0047,80,61,58,80,80,53,80,22,80,0,66,80,1,12,33
WP1_0048,80,61,58,80,0,53,58,22,35,0,46,79,0,12,4
WP1_0049,18,61,58,80,0,31,69,26,77,0,20,79,1,0,4
XP1_0000,18,19,22,0,12,0,14,22,46,80,21,0,80,0,51
XP1_0001,0,61,58,80,30,31,80,0,80,0,2,56,80,0,69
XP1_0002,0,28,41,0,0,31,42,0,69,0,0,36,80,0,40
XP1_0003,0,0,0,0,0,0,25,0,49,0,0,1,80,0,69
XP1_0004,0,0,0,0,0,0,22,22,35,0,0,1,80,0,73
XP1_0005,0,19,3,0,0,0,25,0,49,80,36,1,80,0,76
XP1_0006,0,19,22,0,0,0,25,0,49,80,18,1,80,0,76
XP1_0007,0,61,58,80,0,31,69,22,77,0,59,55,80,0,44
XP1_0008,0,0,0,0,0,0,25,0,49,0,46,1,80,0,69
XP1_0009,67,0,0,0,0,0,14,22,46,0,0,0,80,0,44
XP1_0010,49,61,58,80,68,31,80,0,80,0,66,56,65,0,57
XP1_0011,80,0,0,0,30,0,25,22,49,0,7,6,80,0,73
XP1_0012,0,0,0,0,0,9,25,22,49,0,7,1,80,0,73
XP1_0013,0,19,18,0,0,0,14,0,46,80,34,0,80,0,47
XP1_0014,0,19,15,0,0,0,14,0,46,80,60,0,80,0,47
XP1_0015,0,80,80,80,0,37,69,0,65,80,80,55,80,0,47
XP1_0016,0,0,0,0,30,0,25,0,49,0,7,1,80,0,69
XP1_0017,18,19,22,0,80,0,14,0,46,80,34,0,80,0,47
XP1_0018,0,80,80,80,0,31,69,22,77,80,21,55,80,0,51
XP1_0019,0,61,57,80,0,31,69,22,77,0,66,55,80,0,44
XP1_0020,0,61,58,80,0,34,69,22,77,0,0,55,80,0,44
XP1_0021,0,0,0,0,0,0,14,22,46,0,0,0,80,0,44
XP1_0022,0,0,0,0,80,0,11,0,42,0,46,0,80,0,40
XP1_0023,62,19,22,0,30,6,14,15,46,80,21,8,80,59,47
XP1_0024,0,19,19,0,0,0,14,0,46,80,14,0,80,0,47
XP1_0025,18,19,22,0,0,47,14,50,46,80,14,5,80,9,48
XP1_0026,0,61,58,80,0,43,80,0,80,0,0,56,1,0,29
XP1_0027,18,19,18,0,0,22,14,8,46,80,19,0,80,21,47
XP1_0028,6,0,0,0,0,0,14,0,46,0,0,0,80,0,40
XP1_0029,0,0,0,0,0,22,25,22,49,0,46,1,80,0,73
XP1_0030,9,61,58,80,30,56,69,0,77,0,0,55,80,0,40
XP1_0031,6,19,22,0,42,25,14,0,46,80,80,0,80,0,47
XP1_0032,5,0,0,0,0,0,25,22,24,0,0,0,80,0,73
XP1_0033,18,0,0,0,0,10,25,0,49,0,46,1,80,0,69
XP1_0034,0,47,80,0,0,33,55,0,75,80,34,1,80,0,76
XP1_0035,0,61,58,80,0,33,69,15,76,0,20,42,80,33,40
XP1_0036,0,61,58,80,0,31,80,0,80,0,66,55,80,0,69
XP1_0037,49,80,70,80,0,31,80,0,80,80,80,61,80,0,76
XP1_0038,11,0,0,0,80,0,14,22,44,0,46,0,80,0,44
XP1_0039,6,19,22,0,0,0,25,0,49,80,21,5,80,0,76
XP1_0040,6,0,0,0,13,0,22,0,45,0,0,1,80,0,69
XP1_0041,18,19,22,0,0,0,14,0,46,80,60,0,80,0,47
XP1_0042,0,0,0,0,0,0,14,0,46,0,27,13,80,0,42
XP1_0043,15,0,0,0,0,18,25,22,49,0,7,1,80,0,73
XP1_0044,0,0,0,0,0,0,14,43,46,80,53,0,61,0,47
XP1_0045,6,80,74,0,0,31,69,0,75,80,19,55,80,0,47
XP1_0046,0,50,4,0,0,0,14,22,46,0,7,3,80,0,44
XP1_0047,0,0,0,0,0,0,0,0,42,0,46,0,80,0,40
XP1_0048,0,0,0,0,80,25,14,0,46,0,27,19,80,0,40
XP1_0049,0,19,22,0,0,0,25,17,49,80,80,1,80,59,76
YP1_0000,62,80,60,80,0,33,55,58,7,80,30,36,0,80,7
YP1_0001,64,0,0,0,0,1,11,43,3,0,0,25,0,21,0
YP1_0002,30,52,29,80,0,49,39,80,4,80,60,22,0,80,11
YP1_0003,59,19,22,0,0,0,14,50,46,80,80,21,1,80,19
YP1_0004,62,19,19,0,0,4,0,58,0,0,46,19,50,80,40
YP1_0005,30,52,29,80,80,49,39,15,47,80,34,75,1,80,7
YP1_0006,0,33,14,0,0,49,10,58,13,0,2,15,0,80,0
YP1_0007,18,0,4,0,0,9,11,58,46,0,20,5,1,80,0
YP1_0008,30,0,0,0,0,13,0,80,0,0,46,22,0,80,4
YP1_0009,74,0,8,0,0,5,0,58,0,0,46,24,0,80,0
YP1_0010,62,80,72,80,0,49,46,58,4,80,60,19,69,80,47
YP1_0011,18,19,22,0,50,40,14,58,46,80,34,5,0,80,0
YP1_0012,74,19,32,0,0,1,0,58,0,80,14,24,0,80,7
YP1_0013,62,0,13,0,0,4,0,55,0,0,60,19,79,80,47
YP1_0014,0,33,13,80,0,13,10,55,23,0,20,40,0,80,4
YP1_0015,18,19,19,0,0,9,0,80,0,80,60,21,0,80,11
YP1_0016,64,61,58,80,0,32,55,55,31,0,0,79,0,80,12
YP1_0017,0,19,22,0,0,0,0,58,0,13,2,5,0,80,0
YP1_0018,30,0,7,0,0,0,0,58,0,0,0,24,0,80,0
YP1_0019,64,61,39,80,0,47,69,58,65,0,66,79,0,80,12
YP1_0020,64,56,32,80,80,1,34,58,0,80,60,24,0,80,19
YP1_0021,64,61,39,80,0,32,69,58,65,0,20,79,0,80,0
YP1_0022,62,0,8,0,0,5,0,58,0,67,0,24,0,80,7
YP1_0023,30,0,0,0,0,49,0,58,0,0,0,22,0,80,0
YP1_0024,62,56,72,80,68,34,46,12,4,80,60,19,20,80,35
YP1_0025,30,52,21,80,80,35,39,58,47,44,34,77,1,80,0
YP1_0026,56,61,35,0,0,55,66,55,21,0,20,79,0,80,0
YP1_0027,62,80,80,80,68,35,55,50,31,80,80,74,0,80,26
YP1_0028,30,80,42,80,0,62,69,58,8,80,14,24,0,80,7
YP1_0029,13,0,0,0,0,2,0,43,0,0,0,19,0,65,0
YP1_0030,18,0,4,0,0,16,0,43,0,0,0,5,0,32,0
YP1_0031,74,19,22,0,80,21,0,58,0,80,60,24,0,80,19
YP1_0032,64,0,4,0,80,24,0,58,0,0,46,24,0,80,12
YP1_0033,62,56,32,80,54,4,31,58,0,80,14,19,0,80,7
YP1_0034,7,0,0,0,0,0,14,57,46,0,66,0,1,0,4
YP1_0035,8,19,22,0,0,0,0,80,0,80,14,19,0,80,11
YP1_0036,74,19,26,0,0,9,0,54,0,44,14,24,0,65,0
YP1_0037,18,19,22,0,80,0,0,58,0,80,60,5,0,80,0
YP1_0038,13,0,0,0,0,0,0,58,0,0,0,24,0,80,0
YP1_0039,62,80,65,80,0,27,46,58,4,80,14,19,0,80,7
YP1_0040,62,0,4,0,0,0,0,58,0,0,0,19,0,80,0
YP1_0041,56,80,63,80,0,80,40,58,30,25,0,32,0,80,0
YP1_0042,64,80,67,80,80,31,69,58,62,57,80,79,0,80,12
YP1_0043,20,0,5,0,0,49,0,80,0,0,46,22,0,80,4
YP1_0044,30,33,7,80,12,24,39,29,59,0,20,78,0,71,0
YP1_0045,56,0,8,0,0,9,0,58,0,0,0,24,0,80,0
YP1_0046,80,61,39,80,80,40,69,58,64,0,66,79,0,80,12
YP1_0047,62,80,73,80,68,58,46,12,20,80,80,19,0,80,7
YP1_0048,74,19,26,0,0,9,0,58,0,80,60,24,0,80,7
YP1_0049,62,80,79,80,80,32,66,58,33,0,25,79,0,80,0
ZP1_0000,0,19,22,0,0,4,0,0,0,80,60,0,79,0,76
ZP1_0001,0,61,58,80,0,31,66,22,34,0,7,56,79,0,80
ZP1_0002,0,19,12,0,0,37,11,0,3,80,58,1,79,0,76
ZP1_0003,62,80,80,80,68,80,66,30,34,80,80,56,79,0,80
ZP1_0004,16,19,22,0,50,0,25,22,49,80,78,1,80,0,80
ZP1_0005,61,80,80,80,0,31,66,22,34,80,14,56,79,0,80
ZP1_0006,49,19,22,0,30,0,11,0,3,80,14,1,79,0,76
ZP1_0007,0,19,22,0,0,0,0,22,15,80,60,0,80,0,65
ZP1_0008,0,11,65,0,0,31,33,22,27,55,78,55,79,0,80
ZP1_0009,16,19,22,0,80,25,11,30,3,80,60,1,79,9,80
ZP1_0010,49,80,80,80,68,31,66,22,34,80,80,56,79,0,80
ZP1_0011,0,19,3,0,0,0,11,30,3,80,14,1,79,9,80
ZP1_0012,49,80,80,80,30,31,66,0,34,80,21,56,79,0,76
ZP1_0013,0,12,3,0,0,0,25,0,49,80,12,1,80,0,65
ZP1_0014,18,19,22,0,12,0,25,22,49,80,60,6,80,9,80
ZP1_0015,0,19,22,0,0,0,25,22,49,80,21,1,80,0,80
ZP1_0016,62,80,80,80,68,80,66,30,34,80,80,56,79,0,80
ZP1_0017,67,19,14,0,68,0,11,22,3,80,58,1,79,0,80
ZP1_0018,67,19,22,0,0,0,25,22,49,80,12,1,80,0,80
ZP1_0019,0,19,22,0,0,16,11,22,3,80,60,1,79,0,80
ZP1_0020,0,80,80,80,0,79,66,0,34,80,14,52,79,0,76
ZP1_0021,24,22,34,0,38,31,14,22,18,80,14,5,79,71,80
ZP1_0022,0,19,22,0,0,18,25,0,49,80,34,1,80,0,76
ZP1_0023,62,80,80,80,80,31,66,4,34,80,80,72,79,71,76
ZP1_0024,0,19,22,0,0,0,25,22,49,80,80,1,80,0,80
ZP1_0025,80,63,67,80,42,31,66,22,34,80,21,61,79,15,80
ZP1_0026,0,19,22,0,0,0,14,22,46,80,43,1,70,0,68
ZP1_0027,0,0,1,0,0,0,0,0,0,36,54,0,79,0,76
ZP1_0028,59,19,22,0,80,0,11,22,3,80,60,6,79,0,80
ZP1_0029,62,80,80,80,42,31,66,0,34,80,21,71,79,59,76
ZP1_0030,62,80,61,80,30,31,66,0,34,80,12,75,79,0,65
ZP1_0031,0,80,80,80,0,31,66,0,34,80,60,55,79,0,76
ZP1_0032,0,0,0,0,0,0,25,0,49,0,0,1,80,0,76
ZP1_0033,62,0,4,0,0,0,11,0,3,36,15,20,79,0,76
ZP1_0034,80,19,22,0,42,0,25,22,49,80,21,6,80,0,80
ZP1_0035,16,80,80,80,30,31,66,22,34,80,21,56,79,0,80
ZP1_0036,62,19,22,80,68,0,11,0,3,80,58,2,79,0,76
ZP1_0037,3,19,22,0,0,47,25,22,49,80,60,1,80,0,80
ZP1_0038,0,19,18,0,0,0,25,22,49,80,14,0,80,0,80
ZP1_0039,0,19,22,0,0,0,25,22,49,80,21,1,80,0,80
ZP1_0040,0,19,22,0,0,47,25,22,49,80,14,6,80,0,80
ZP1_0041,0,19,22,0,0,0,0,22,0,80,14,0,0,0,11
ZP1_0042,0,19,22,0,25,17,25,22,49,80,14,1,80,0,80
ZP1_0043,62,80,80,80,80,31,66,22,34,80,80,58,79,21,80
ZP1_0044,80,19,22,0,80,0,25,22,49,80,80,6,80,0,80
ZP1_0045,0,19,17,0,0,47,25,0,49,80,14,1,80,0,76
ZP1_0046,0,61,58,80,0,31,66,0,34,0,0,56,0,0,29
ZP1_0047,55,19,17,0,0,0,2,22,0,80,14,0,79,0,80
ZP1_0048,0,80,80,80,0,35,80,6,80,80,80,56,80,0,76
ZP1_0049,0,80,80,80,30,31,66,22,34,80,14,56,79,0,80
